label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,8.961,-0.054,0.658,1.000,0.000,0.000,0.000,1.000,0.000,0.996,0.374,0.659,1
chair,6.320,0.324,3.321,0.000,1.000,-0.000,-1.000,0.000,0.000,0.264,0.220,0.442,2
chair,4.396,5.752,0.592,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.306,0.263,0.594,2
other,9.594,-0.000,3.262,0.000,1.000,0.000,-1.000,0.000,0.000,0.387,0.261,0.362,-1
chair,7.525,2.122,3.555,0.000,1.000,-0.000,-1.000,0.000,0.000,0.265,0.240,0.670,2
chair,3.206,5.730,0.585,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.333,0.347,0.611,2
chair,6.725,-0.162,3.569,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.300,0.200,0.197,2
chair,6.974,2.549,0.445,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.292,0.245,0.445,2
storage,6.837,-0.115,1.148,1.000,0.000,0.000,0.000,1.000,0.000,3.141,0.334,1.150,1
storage,7.568,0.298,0.843,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.472,0.105,0.861,1
storage,9.819,1.612,1.826,0.000,1.000,0.000,-1.000,0.000,0.000,0.529,0.187,0.488,1
chair,6.389,-0.089,3.302,0.000,1.000,-0.000,-1.000,0.000,0.000,0.302,0.287,0.436,2
chair,8.627,2.091,3.577,1.000,0.000,0.000,0.000,1.000,0.000,0.338,0.276,0.684,2
storage,9.516,0.889,0.511,0.000,1.000,0.000,-1.000,0.000,0.000,1.239,0.455,0.494,1
storage,8.340,1.413,3.404,1.000,0.000,0.000,0.000,1.000,0.000,0.495,0.288,0.511,1
chair,6.873,0.348,3.317,0.000,1.000,-0.000,-1.000,0.000,0.000,0.255,0.227,0.444,2
chair,4.122,2.632,0.433,1.000,0.000,0.000,0.000,1.000,0.000,0.310,0.261,0.437,2
table,3.744,5.522,0.528,1.000,0.000,0.000,0.000,1.000,0.000,0.577,0.541,0.556,0
