label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,-17.272,2.386,0.608,1.000,0.000,0.000,0.000,1.000,0.000,2.050,0.592,0.168,0
decor,-16.025,5.236,1.166,1.000,0.000,0.000,0.000,1.000,0.000,0.328,0.167,0.318,0
chair,-17.441,1.882,0.493,0.000,1.000,0.000,-1.000,0.000,0.000,0.309,0.391,0.497,2
decor,-17.162,2.466,0.894,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.189,0.186,0.136,0
other,-13.499,2.522,0.751,0.000,1.000,0.000,-1.000,0.000,0.000,0.982,0.398,0.760,-1
picture,-13.428,2.533,2.035,0.000,1.000,0.000,-1.000,0.000,0.000,0.423,0.036,0.530,1
picture,-16.222,-0.325,1.879,1.000,0.000,0.000,0.000,1.000,0.000,0.736,0.058,0.652,1
chair,-18.800,3.013,0.513,0.000,-1.000,-0.000,1.000,0.000,-0.000,0.318,0.350,0.495,2
chair,-19.382,2.407,0.502,0.924,-0.383,-0.000,0.383,0.924,0.000,0.453,0.383,0.504,2
chair,-17.251,2.785,0.499,0.707,-0.707,0.000,0.707,0.707,0.000,0.557,0.430,0.507,2
chair,-18.138,3.024,0.508,0.000,-1.000,-0.000,1.000,0.000,-0.000,0.317,0.364,0.499,2
decor,-20.504,-0.063,0.977,0.707,0.707,0.000,-0.707,0.707,0.000,0.149,0.134,0.122,0
chair,-18.805,1.736,0.493,0.000,1.000,0.000,-1.000,0.000,0.000,0.388,0.357,0.500,2
chair,-16.746,1.831,0.494,0.000,1.000,0.000,-1.000,0.000,0.000,0.324,0.409,0.502,2
chair,-16.053,1.837,0.492,0.383,0.924,0.000,-0.924,0.383,0.000,0.390,0.398,0.496,2
chair,-18.243,1.826,0.489,0.707,0.707,0.000,-0.707,0.707,0.000,0.521,0.377,0.497,2
table,-16.048,5.181,0.443,1.000,0.000,0.000,0.000,1.000,0.000,0.687,0.241,0.452,0
chair,-15.235,2.402,0.499,-1.000,0.000,0.000,0.000,-1.000,0.000,0.427,0.340,0.500,2
other,-15.997,0.644,4.660,0.000,1.000,-0.000,-1.000,0.000,0.000,0.181,0.259,0.231,-1
decor,-20.437,4.434,1.266,0.000,1.000,0.000,-1.000,0.000,0.000,0.396,0.272,1.243,0
chair,-16.518,3.046,0.501,0.000,-1.000,-0.000,1.000,0.000,-0.000,0.327,0.442,0.493,2
