label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,11.279,-14.140,0.465,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.360,0.340,0.437,2
other,5.893,-15.137,0.475,1.000,0.000,0.000,0.000,1.000,0.000,0.474,0.355,0.430,-1
chair,11.279,-13.524,0.467,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.360,0.325,0.437,2
other,10.339,-15.094,0.642,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.624,0.390,0.613,-1
chair,6.986,-13.147,0.558,0.924,-0.383,-0.000,0.383,0.924,-0.000,0.314,0.340,0.524,2
picture,10.597,-15.111,1.316,0.924,0.383,-0.000,-0.383,0.924,0.000,0.212,0.087,0.259,1
other,8.227,-15.376,2.236,1.000,0.000,0.000,0.000,1.000,0.000,1.054,0.199,2.221,-1
sofa,9.251,-12.856,0.569,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.465,0.452,0.541,2
picture,6.148,-15.328,1.042,1.000,0.000,0.000,0.000,1.000,0.000,0.174,0.142,0.186,1
table,9.506,-13.674,0.314,1.000,0.000,0.000,0.000,1.000,0.000,0.336,0.319,0.284,0
sofa,6.822,-14.412,0.575,0.924,0.383,-0.000,-0.383,0.924,0.000,0.449,0.539,0.545,2
table,6.772,-13.670,0.280,0.000,1.000,0.000,-1.000,0.000,0.000,0.320,0.284,0.251,0
picture,5.707,-14.986,0.987,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.208,0.116,0.205,1
sofa,9.402,-14.487,0.568,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.469,0.461,0.539,2
picture,8.155,-15.376,2.652,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.446,0.072,0.601,1
