label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,3.711,-8.299,5.042,0.000,1.000,-0.000,-1.000,0.000,0.000,0.377,0.013,0.460,1
other,8.056,-6.970,6.121,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.151,0.151,0.064,-1
picture,7.777,-0.659,4.993,0.000,1.000,0.000,-1.000,0.000,0.000,6.410,0.492,0.640,1
picture,6.880,3.352,4.878,0.000,1.000,-0.000,-1.000,0.000,0.000,0.312,0.017,0.689,1
other,5.578,-7.988,6.109,0.000,1.000,0.000,-1.000,0.000,0.000,0.131,0.131,0.059,-1
picture,7.147,-8.498,4.993,1.000,0.000,0.000,0.000,1.000,0.000,0.289,0.021,0.410,1
picture,6.885,3.910,4.862,0.000,1.000,-0.000,-1.000,0.000,0.000,0.279,0.023,0.673,1
picture,6.562,-8.505,5.010,1.000,0.000,0.000,0.000,1.000,0.000,0.295,0.022,0.394,1
picture,7.745,-8.495,4.977,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.296,0.020,0.427,1
other,7.997,-1.456,4.714,0.000,1.000,0.000,-1.000,0.000,0.000,6.171,1.126,1.444,-1
