label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,4.803,6.165,0.558,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.365,0.344,0.566,2
decor,6.552,6.598,0.784,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.294,0.241,0.801,0
chair,4.032,5.610,0.558,0.924,-0.383,0.000,0.383,0.924,-0.000,0.362,0.529,0.570,2
chair,5.534,5.441,0.560,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.337,0.356,0.565,2
chair,4.866,5.964,-1.704,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.384,0.344,0.567,2
tv,4.108,5.965,-1.305,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.101,0.320,0.220,2
table,4.325,5.947,-1.287,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.346,1.498,0.985,0
chair,5.543,4.586,0.551,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.364,0.453,0.569,2
chair,3.795,4.621,0.559,1.000,0.000,0.000,0.000,1.000,0.000,0.433,0.362,0.568,2
storage,6.285,7.246,0.524,1.000,0.000,0.000,0.000,1.000,0.000,0.623,0.318,0.538,1
