label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,-29.596,-3.198,1.624,0.000,1.000,-0.000,-1.000,0.000,0.000,0.368,0.287,0.690,1
storage,-29.619,-3.732,0.471,0.000,1.000,0.000,-1.000,0.000,0.000,0.908,0.419,0.444,1
other,-26.323,-1.682,0.855,1.000,0.000,0.000,0.000,1.000,0.000,0.204,0.176,0.094,-1
storage,-29.690,-4.099,2.102,0.000,1.000,-0.000,-1.000,0.000,0.000,0.559,0.353,0.890,1
other,-27.619,2.377,1.214,1.000,0.000,0.000,0.000,1.000,0.000,0.068,0.039,0.322,-1
other,-26.615,-0.040,0.457,0.000,1.000,0.000,-1.000,0.000,0.000,2.431,0.980,0.449,-1
other,-26.919,-2.410,1.872,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.092,0.031,0.163,-1
chair,-26.178,-0.088,0.510,1.000,0.000,0.000,0.000,1.000,0.000,0.463,0.372,0.487,2
picture,-27.573,-3.699,1.603,0.000,1.000,0.000,-1.000,0.000,0.000,0.490,0.020,0.334,1
other,-27.626,-2.414,1.260,1.000,0.000,0.000,0.000,1.000,0.000,0.096,0.057,0.182,-1
other,-25.634,0.971,1.793,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.054,0.022,0.116,-1
other,-27.677,2.326,1.214,1.000,0.000,0.000,0.000,1.000,0.000,0.114,0.066,0.237,-1
decor,-26.908,2.277,1.898,0.000,1.000,-0.000,-1.000,0.000,0.000,0.114,0.086,0.141,0
other,-29.849,1.310,0.934,0.000,1.000,-0.000,-1.000,0.000,0.000,0.137,0.082,0.544,-1
other,-29.622,-4.028,0.797,0.000,1.000,0.000,-1.000,0.000,0.000,0.161,0.115,0.102,-1
other,-29.322,2.302,0.881,1.000,0.000,0.000,0.000,1.000,0.000,0.382,0.083,0.371,-1
other,-30.626,2.270,1.074,1.000,0.000,0.000,0.000,1.000,0.000,0.406,0.088,0.467,-1
other,-26.335,1.702,0.839,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.209,0.106,0.074,-1
picture,-29.380,2.313,1.630,1.000,0.000,0.000,0.000,1.000,0.000,0.435,0.078,0.327,1
other,-29.572,-3.724,1.056,0.000,1.000,0.000,-1.000,0.000,0.000,0.898,0.389,0.340,-1
other,-29.246,-0.031,0.334,0.000,1.000,0.000,-1.000,0.000,0.000,1.241,0.683,0.323,-1
other,-26.605,-0.031,0.919,0.000,1.000,0.000,-1.000,0.000,0.000,2.423,0.988,0.169,-1
sofa,-31.515,-0.060,0.486,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.322,1.030,0.430,2
other,-25.681,-1.084,1.827,0.000,1.000,0.000,-1.000,0.000,0.000,0.206,0.051,0.137,-1
other,-31.548,1.643,1.280,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.605,0.186,0.851,-1
