label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,4.369,-1.772,0.401,0.000,1.000,0.000,-1.000,0.000,0.000,0.617,0.246,0.380,1
decor,4.216,-1.101,1.270,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.474,0.257,0.474,0
picture,4.614,-3.271,1.647,0.000,1.000,0.000,-1.000,0.000,0.000,0.564,0.035,0.424,1
picture,4.512,-1.628,0.838,0.000,1.000,-0.000,-1.000,0.000,0.000,0.125,0.104,0.171,1
other,4.412,-0.631,1.262,1.000,0.000,0.000,0.000,1.000,0.000,0.195,0.050,0.201,-1
bed,3.568,-3.291,0.468,-1.000,-0.000,-0.000,0.000,-1.000,0.000,1.076,1.036,0.460,2
table,3.902,-1.129,0.850,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.257,0.710,0.195,0
table,4.396,-4.410,0.347,1.000,0.000,0.000,0.000,1.000,0.000,0.225,0.223,0.340,0
other,4.151,-0.641,1.202,1.000,0.000,0.000,0.000,1.000,0.000,0.247,0.081,0.292,-1
other,4.262,-0.623,1.679,1.000,0.000,0.000,0.000,1.000,0.000,0.351,0.093,0.247,-1
