label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,-13.085,4.734,1.948,0.000,1.000,0.000,-1.000,0.000,0.000,0.158,0.016,0.130,1
other,-13.741,11.890,0.580,-1.000,0.000,0.000,-0.000,-1.000,0.000,4.094,0.861,0.561,-1
other,-15.109,12.354,0.766,1.000,0.000,0.000,0.000,1.000,0.000,0.508,0.287,0.178,-1
chair,-16.185,7.709,0.670,0.000,1.000,0.000,-1.000,0.000,0.000,0.273,0.268,0.194,2
storage,-10.568,5.810,1.374,0.000,1.000,-0.000,-1.000,0.000,0.000,1.078,0.323,1.350,1
other,-13.117,2.870,1.853,0.000,1.000,-0.000,-1.000,0.000,0.000,0.127,0.055,0.270,-1
other,-13.103,5.249,1.842,0.000,1.000,-0.000,-1.000,0.000,0.000,0.139,0.048,0.281,-1
picture,-10.029,5.568,1.334,0.000,1.000,0.000,-1.000,0.000,0.000,0.949,0.055,0.792,1
picture,-13.089,4.552,1.539,0.000,1.000,0.000,-1.000,0.000,0.000,0.205,0.013,0.138,1
storage,-18.179,2.763,0.521,1.000,0.000,0.000,0.000,1.000,0.000,0.747,0.370,0.474,1
storage,-10.159,4.025,1.298,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.647,0.277,1.252,1
chair,-14.789,8.786,0.435,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.255,0.206,0.275,2
storage,-16.185,4.337,3.777,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.650,0.247,0.534,1
table,-15.161,4.320,3.994,1.000,0.000,0.000,0.000,1.000,0.000,0.470,0.235,0.255,0
chair,-14.698,7.712,0.680,0.000,1.000,0.000,-1.000,0.000,0.000,0.249,0.254,0.173,2
table,-14.536,4.159,0.410,0.000,1.000,0.000,-1.000,0.000,0.000,1.076,0.518,0.382,0
sofa,-13.565,4.246,0.532,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.495,0.941,0.509,2
tv,-12.429,4.988,1.155,0.707,0.707,-0.000,-0.707,0.707,0.000,0.057,0.290,0.205,2
chair,-15.479,9.220,0.376,1.000,0.000,0.000,0.000,1.000,0.000,0.268,0.239,0.330,2
chair,-15.460,8.847,0.536,0.000,1.000,0.000,-1.000,0.000,0.000,0.258,0.238,0.183,2
picture,-13.082,3.647,1.507,0.000,1.000,0.000,-1.000,0.000,0.000,0.267,0.015,0.210,1
chair,-14.948,4.497,0.493,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.291,0.395,0.462,2
chair,-15.402,7.633,0.540,0.000,1.000,0.000,-1.000,0.000,0.000,0.345,0.282,0.332,2
picture,-13.082,3.585,1.971,0.000,1.000,-0.000,-1.000,0.000,0.000,0.204,0.015,0.231,1
picture,-13.087,4.418,1.942,0.000,1.000,-0.000,-1.000,0.000,0.000,0.135,0.017,0.158,1
storage,-12.455,5.160,2.017,0.000,1.000,-0.000,-1.000,0.000,0.000,0.410,0.266,0.694,1
storage,-11.746,3.448,0.904,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.128,1.082,0.881,1
storage,-18.174,4.420,1.288,1.000,0.000,0.000,0.000,1.000,0.000,0.748,0.319,1.263,1
chair,-14.973,3.614,0.490,0.924,0.383,-0.000,-0.383,0.924,0.000,0.199,0.377,0.465,2
chair,-13.870,7.662,0.676,0.000,1.000,0.000,-1.000,0.000,0.000,0.298,0.249,0.200,2
tv,-14.242,4.406,4.439,1.000,0.000,0.000,0.000,1.000,0.000,0.403,0.110,0.273,2
storage,-11.766,3.456,1.930,1.000,0.000,0.000,0.000,1.000,0.000,1.119,1.076,0.623,1
other,-18.506,9.089,0.557,0.000,1.000,0.000,-1.000,0.000,0.000,1.648,0.336,0.528,-1
picture,-9.755,5.397,0.517,0.000,1.000,0.000,-1.000,0.000,0.000,0.758,0.298,0.473,1
storage,-12.378,5.175,0.538,0.000,1.000,-0.000,-1.000,0.000,0.000,0.419,0.349,0.515,1
picture,-13.084,4.040,1.770,0.000,1.000,-0.000,-1.000,0.000,0.000,0.186,0.017,0.234,1
