label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,-10.261,-3.433,1.704,0.000,1.000,-0.000,-1.000,0.000,0.000,0.088,0.024,0.175,1
picture,-10.765,-7.102,1.620,1.000,0.000,0.000,0.000,1.000,0.000,0.529,0.079,0.380,1
chair,-9.607,-6.516,0.609,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.437,0.378,0.458,2
table,-10.880,-4.990,0.302,1.000,0.000,0.000,0.000,1.000,0.000,0.552,0.388,0.304,0
picture,-9.705,-7.118,1.630,1.000,0.000,0.000,0.000,1.000,0.000,0.406,0.065,0.572,1
chair,-9.713,-5.061,0.388,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.335,0.311,0.382,2
chair,-10.953,-5.952,0.369,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.340,0.331,0.373,2
picture,-9.856,-3.636,1.521,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.343,0.019,0.309,1
picture,-9.039,-6.559,1.762,0.000,1.000,0.000,-1.000,0.000,0.000,0.487,0.034,0.397,1
picture,-9.810,-3.716,0.450,1.000,0.000,0.000,0.000,1.000,0.000,0.356,0.108,0.433,1
picture,-10.261,-3.436,1.417,0.000,1.000,-0.000,-1.000,0.000,0.000,0.075,0.018,0.134,1
decor,-13.382,-6.681,0.503,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.185,0.149,0.355,0
