label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,12.980,3.777,1.680,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.140,0.045,0.164,1
chair,12.731,1.317,0.397,0.707,0.707,0.000,-0.707,0.707,0.000,0.425,0.408,0.387,2
picture,13.222,3.778,1.686,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.176,0.047,0.170,1
picture,13.977,3.771,1.691,1.000,0.000,0.000,0.000,1.000,0.000,0.131,0.048,0.154,1
chair,14.001,1.258,0.391,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.424,0.448,0.383,2
sofa,13.346,3.259,0.407,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.555,0.796,0.418,2
picture,13.585,3.777,1.686,1.000,0.000,0.000,0.000,1.000,0.000,0.283,0.046,0.161,1
storage,13.498,3.717,1.622,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.098,0.728,0.176,1
picture,13.775,3.773,1.653,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.165,0.034,0.129,1
table,13.396,2.140,0.209,1.000,0.000,0.000,0.000,1.000,0.000,0.458,0.253,0.217,0
