label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,-53.994,8.479,0.363,-0.707,0.707,-0.000,-0.707,-0.707,0.000,0.563,0.548,0.326,2
sofa,-56.323,8.353,0.362,0.707,0.707,0.000,-0.707,0.707,0.000,0.550,1.697,0.344,2
decor,-58.453,6.022,1.264,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.407,0.061,0.163,0
other,-53.238,11.154,0.565,0.707,0.707,0.000,-0.707,0.707,0.000,0.646,0.577,0.344,-1
decor,-58.621,6.168,1.325,0.707,-0.707,0.000,0.707,0.707,0.000,0.185,0.042,0.213,0
sofa,-56.337,10.759,0.474,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.596,0.619,0.454,2
picture,-51.261,10.021,2.797,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.556,0.039,0.778,1
decor,-57.532,5.255,1.348,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.220,0.179,0.246,0
table,-54.971,7.006,0.470,0.707,-0.707,0.000,0.707,0.707,0.000,0.324,0.295,0.136,0
decor,-55.079,11.419,0.908,0.924,-0.383,-0.000,0.383,0.924,0.000,0.293,0.260,0.772,0
decor,-54.614,7.245,1.134,1.000,0.000,0.000,0.000,1.000,0.000,13.032,10.531,3.014,0
decor,-58.073,5.618,1.325,0.707,-0.707,0.000,0.707,0.707,0.000,0.185,0.042,0.213,0
