label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,-10.404,-3.083,1.839,1.000,0.000,0.000,0.000,1.000,0.000,0.149,0.047,0.624,1
chair,-10.591,-1.730,0.488,0.707,0.707,-0.000,-0.707,0.707,0.000,0.465,0.320,0.490,2
tv,-14.132,-1.852,2.109,0.000,1.000,0.000,-1.000,0.000,0.000,0.200,0.032,0.148,2
picture,-12.448,-5.332,1.653,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.225,0.023,0.206,1
chair,-10.677,-1.417,0.765,0.707,0.707,-0.000,-0.707,0.707,0.000,0.092,0.027,0.185,2
decor,-9.154,-4.648,0.820,0.000,1.000,-0.000,-1.000,0.000,0.000,0.772,0.551,0.814,0
other,-12.258,-1.311,0.978,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.591,0.070,0.192,-1
other,-11.565,-5.176,0.503,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.261,0.183,0.392,-1
picture,-10.883,-1.319,1.641,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.511,0.035,0.424,1
picture,-12.885,-1.310,1.757,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.331,0.092,0.785,1
