label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,-3.020,8.152,4.557,0.000,1.000,-0.000,-1.000,0.000,0.000,0.322,0.014,0.472,1
picture,-7.124,10.138,4.631,0.000,1.000,-0.000,-1.000,0.000,0.000,0.312,0.020,0.320,1
chair,-6.354,9.631,3.583,0.924,0.383,-0.000,-0.383,0.924,0.000,0.300,0.309,0.465,2
other,-5.077,11.075,5.811,0.000,1.000,0.000,-1.000,0.000,0.000,0.116,0.115,0.007,-1
table,-6.753,9.795,3.511,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.388,0.694,0.398,0
table,-5.855,7.253,3.466,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.376,0.231,0.336,0
table,-3.638,7.265,3.599,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.331,0.234,0.254,0
other,-6.660,9.122,5.832,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.119,0.105,0.006,-1
other,-6.661,10.276,5.829,0.383,0.924,0.000,-0.924,0.383,0.000,0.098,0.093,0.012,-1
picture,-7.124,9.409,4.680,0.000,1.000,-0.000,-1.000,0.000,0.000,0.225,0.016,0.275,1
picture,-3.079,10.132,4.757,0.000,1.000,0.000,-1.000,0.000,0.000,0.430,0.093,0.322,1
