label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,5.382,-6.911,0.613,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.551,0.473,0.581,2
sofa,4.352,-3.072,0.468,-0.000,-1.000,-0.000,1.000,-0.000,0.000,0.652,0.545,0.430,2
storage,4.008,-4.795,3.159,-1.000,0.000,0.000,-0.000,-1.000,0.000,7.057,6.123,5.607,1
chair,3.890,-6.675,0.488,0.707,0.707,-0.000,-0.707,0.707,0.000,0.253,0.313,0.450,2
chair,2.678,-3.429,0.486,1.000,0.000,0.000,0.000,1.000,0.000,0.334,0.305,0.477,2
table,6.432,-6.603,0.449,1.000,0.000,0.000,0.000,1.000,0.000,0.478,0.463,0.419,0
table,2.691,-4.957,0.546,0.000,1.000,0.000,-1.000,0.000,0.000,1.097,0.365,0.539,0
decor,6.438,-6.408,1.256,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.256,0.249,0.594,0
table,6.484,-3.637,0.537,1.000,0.000,0.000,0.000,1.000,0.000,0.426,0.398,0.508,0
sofa,6.267,-5.039,0.533,-1.000,0.000,0.000,0.000,-1.000,0.000,0.653,1.227,0.502,2
table,4.619,-7.026,0.523,0.000,1.000,-0.000,-1.000,0.000,0.000,0.248,0.240,0.480,0
table,4.815,-5.022,0.399,0.000,1.000,0.000,-1.000,0.000,0.000,0.589,0.517,0.369,0
sofa,5.304,-3.112,0.454,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.661,0.441,0.417,2
chair,6.699,-7.129,0.303,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.238,0.186,0.259,2
decor,2.766,-6.309,0.979,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.259,0.254,0.973,0
