label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,3.310,-4.340,1.218,0.000,1.000,-0.000,-1.000,0.000,0.000,0.599,0.587,0.693,-1
chair,0.741,-2.685,0.481,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.347,0.385,0.485,2
sofa,3.638,-5.949,0.345,-1.000,0.000,0.000,0.000,-1.000,0.000,0.465,0.833,0.364,2
other,0.469,-2.548,0.517,0.924,0.383,0.000,-0.383,0.924,0.000,0.138,0.044,0.046,-1
sofa,-0.143,-3.255,0.196,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.235,0.720,0.226,2
chair,1.277,-5.456,0.492,0.707,0.707,-0.000,-0.707,0.707,0.000,0.520,0.360,0.507,2
other,1.211,-6.577,0.365,1.000,0.000,0.000,0.000,1.000,0.000,0.638,0.470,0.397,-1
decor,3.732,-5.359,1.146,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.393,0.355,0.636,0
table,0.874,-3.409,0.342,0.707,0.707,0.000,-0.707,0.707,0.000,0.628,0.616,0.364,0
decor,3.648,-5.310,2.859,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.621,0.294,2.324,0
chair,0.724,-4.121,0.465,0.383,0.924,-0.000,-0.924,0.383,0.000,0.338,0.281,0.484,2
other,0.078,-4.004,1.824,0.000,1.000,0.000,-1.000,0.000,0.000,1.884,0.467,1.077,-1
decor,3.772,-3.604,1.314,1.000,0.000,0.000,0.000,1.000,0.000,0.156,0.155,0.652,0
