label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,15.740,3.732,4.922,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.484,0.098,0.673,1
picture,12.303,4.427,4.837,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.468,0.055,1.287,1
decor,12.946,-1.089,4.608,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.325,0.267,0.478,0
other,12.930,-0.947,4.108,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.404,0.997,0.054,-1
other,9.182,1.166,4.151,0.000,1.000,0.000,-1.000,0.000,0.000,0.938,0.357,0.060,-1
other,16.133,0.436,3.994,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.226,0.204,0.128,-1
chair,12.153,-1.317,3.467,0.707,0.707,-0.000,-0.707,0.707,0.000,0.235,0.277,0.273,2
storage,16.423,-0.288,5.205,-0.383,0.924,0.000,-0.924,-0.383,0.000,2.288,0.639,1.096,1
decor,13.942,1.613,4.447,0.000,1.000,-0.000,-1.000,0.000,0.000,0.190,0.174,0.299,0
storage,8.941,1.289,3.717,0.383,0.924,0.000,-0.924,0.383,0.000,1.003,0.345,0.500,1
other,12.820,1.486,4.015,1.000,0.000,0.000,0.000,1.000,0.000,0.391,0.221,0.135,-1
storage,9.500,1.259,5.091,-0.924,0.383,-0.000,-0.383,-0.924,0.000,0.539,1.093,0.425,1
other,12.966,1.482,4.164,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.157,0.336,0.046,-1
chair,13.366,-1.644,3.668,0.000,1.000,0.000,-1.000,0.000,0.000,0.146,0.379,0.464,2
chair,13.824,-1.867,3.666,0.383,0.924,-0.000,-0.924,0.383,0.000,0.141,0.372,0.452,2
chair,12.794,-1.537,3.666,0.383,0.924,-0.000,-0.924,0.383,0.000,0.186,0.344,0.472,2
storage,16.328,-0.308,4.074,-0.383,0.924,0.000,-0.924,-0.383,0.000,2.348,0.734,0.874,1
other,16.093,0.705,4.131,-0.383,0.924,0.000,-0.924,-0.383,0.000,1.297,0.557,0.060,-1
storage,10.492,0.618,4.299,0.000,1.000,-0.000,-1.000,0.000,0.000,0.686,0.136,1.087,1
