label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,2.489,-15.703,0.838,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.454,0.413,0.562,2
table,0.911,-12.015,0.657,1.000,0.000,0.000,0.000,1.000,0.000,0.480,0.251,0.540,0
sofa,2.863,-15.862,0.850,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.154,0.293,0.549,2
storage,-0.835,-13.496,0.524,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.199,0.297,0.337,1
picture,3.108,-15.574,1.810,0.000,1.000,-0.000,-1.000,0.000,0.000,0.166,0.009,0.211,1
table,-0.764,-13.492,0.565,0.000,1.000,-0.000,-1.000,0.000,0.000,0.344,0.332,0.431,0
chair,2.360,-16.006,0.468,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.209,0.043,0.157,2
decor,-0.904,-15.643,1.276,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.223,0.176,0.235,0
picture,0.909,-11.786,1.703,1.000,0.000,0.000,0.000,1.000,0.000,0.720,0.059,0.601,1
table,-0.881,-15.851,0.711,0.000,1.000,-0.000,-1.000,0.000,0.000,0.308,0.250,0.471,0
bed,-1.114,-13.990,0.970,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.012,0.062,0.105,2
bed,0.206,-14.665,0.716,1.000,0.000,0.000,0.000,1.000,0.000,1.173,1.074,0.552,2
decor,1.290,-16.158,0.683,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.585,0.284,0.390,0
decor,-0.868,-13.474,1.181,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.235,0.205,0.311,0
