label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
bed,-1.278,-15.369,4.152,0.707,0.707,-0.000,-0.707,0.707,0.000,1.134,0.934,0.768,2
storage,-2.399,-11.829,4.666,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.667,0.271,1.265,1
sofa,-0.397,-13.060,7.633,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.556,1.278,0.381,2
picture,-2.318,-15.898,5.228,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.366,0.016,0.360,1
decor,-2.691,-15.323,4.733,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.165,0.162,0.164,0
storage,1.750,-13.614,3.915,-1.000,0.000,0.000,0.000,-1.000,0.000,0.233,0.331,0.491,1
picture,1.121,-16.088,4.071,0.707,0.707,0.000,-0.707,0.707,0.000,0.156,0.092,0.144,1
picture,1.966,-13.681,4.944,0.000,1.000,-0.000,-1.000,0.000,0.000,0.369,0.037,0.609,1
chair,-2.449,-14.935,3.941,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.489,0.274,0.307,2
picture,1.968,-15.195,4.124,0.000,1.000,-0.000,-1.000,0.000,0.000,0.172,0.080,0.188,1
tv,-3.701,-14.068,4.287,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.067,0.228,0.160,2
table,-1.728,-13.002,7.503,0.000,1.000,0.000,-1.000,0.000,0.000,0.654,0.443,0.250,0
tv,-3.621,-14.464,4.255,0.707,0.707,-0.000,-0.707,0.707,0.000,0.113,0.407,0.186,2
chair,-3.029,-14.220,3.921,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.250,0.275,0.350,2
storage,1.795,-11.976,4.676,0.000,1.000,0.000,-1.000,0.000,0.000,0.139,0.207,1.248,1
tv,-2.412,-11.931,4.429,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.115,0.533,0.318,2
picture,-0.526,-16.812,4.053,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.189,0.094,0.128,1
picture,-3.473,-14.733,5.230,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.349,0.024,0.390,1
chair,-0.343,-14.479,7.592,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.268,0.250,0.340,2
picture,-1.814,-16.405,5.232,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.370,0.021,0.364,1
picture,-3.696,-13.430,5.272,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.375,0.035,0.409,1
storage,0.957,-11.850,4.668,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.265,0.537,1.255,1
