label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,-5.977,-11.064,1.118,1.000,0.000,0.000,0.000,1.000,0.000,0.616,0.094,1.013,1
storage,-8.965,-6.355,0.490,0.000,1.000,0.000,-1.000,0.000,0.000,0.667,0.026,0.490,1
storage,-3.863,-11.019,0.423,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.642,0.088,0.421,1
storage,-3.251,-9.822,0.449,0.000,1.000,0.000,-1.000,0.000,0.000,1.276,0.054,0.438,1
other,-3.957,-10.152,0.823,0.000,1.000,0.000,-1.000,0.000,0.000,1.590,1.406,0.188,-1
storage,-8.703,-9.186,1.952,0.000,1.000,0.000,-1.000,0.000,0.000,0.921,0.221,0.786,1
storage,-2.923,-8.418,1.310,0.000,1.000,-0.000,-1.000,0.000,0.000,0.760,0.379,1.299,1
chair,-8.355,-9.174,0.613,-1.000,0.000,0.000,0.000,-1.000,0.000,0.175,0.245,0.230,2
picture,-6.785,-11.575,1.098,0.000,1.000,-0.000,-1.000,0.000,0.000,0.240,0.019,0.750,1
other,-3.375,-6.882,0.877,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.673,0.131,0.040,-1
chair,-6.040,-8.571,0.482,1.000,0.000,0.000,0.000,1.000,0.000,0.289,0.277,0.486,2
storage,-5.933,-11.117,1.349,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.793,0.341,1.340,1
storage,-4.925,-11.414,1.858,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.438,0.327,0.709,1
storage,-5.046,-11.045,0.450,1.000,0.000,0.000,0.000,1.000,0.000,0.487,0.067,0.450,1
other,-2.908,-10.872,0.756,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.242,0.214,0.146,-1
chair,-4.910,-7.180,0.479,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.266,0.280,0.485,2
table,-8.592,-9.476,0.392,0.000,1.000,0.000,-1.000,0.000,0.000,1.224,0.333,0.398,0
other,-3.334,-11.444,0.758,0.707,0.707,0.000,-0.707,0.707,0.000,0.278,0.153,0.133,-1
chair,-5.519,-7.287,0.482,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.387,0.273,0.486,2
chair,-6.036,-9.293,0.481,1.000,0.000,0.000,0.000,1.000,0.000,0.286,0.248,0.485,2
storage,-3.594,-6.630,0.448,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.350,0.032,0.390,1
chair,-8.562,-5.252,0.502,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.331,0.235,0.456,2
storage,-3.955,-11.560,1.784,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.621,0.225,0.752,1
chair,-6.033,-7.921,0.479,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.314,0.283,0.490,2
picture,-8.130,-4.873,1.667,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.293,0.027,0.416,1
storage,-2.725,-8.873,1.809,0.000,1.000,-0.000,-1.000,0.000,0.000,0.265,0.177,0.437,1
storage,-8.595,-10.720,1.251,0.000,1.000,-0.000,-1.000,0.000,0.000,1.005,0.335,1.254,1
