label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
decor,-26.171,-23.062,2.291,0.924,0.383,0.000,-0.383,0.924,0.000,0.304,0.152,0.272,0
chair,-23.549,-21.109,0.164,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.413,0.373,0.479,2
storage,-23.628,-22.968,0.896,0.707,0.707,-0.000,-0.707,0.707,0.000,0.569,0.431,1.195,1
decor,-28.030,-21.530,2.330,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.292,0.158,0.311,0
other,-26.020,-22.743,0.469,-0.383,0.924,0.000,-0.924,-0.383,0.000,2.037,1.767,0.176,-1
other,-27.812,-22.492,0.417,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.451,0.174,0.133,-1
storage,-23.858,-22.765,0.603,0.707,0.707,-0.000,-0.707,0.707,0.000,0.549,0.225,0.918,1
storage,-27.356,-22.403,0.109,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.574,0.051,0.394,1
picture,-26.828,-20.788,1.348,0.924,0.383,-0.000,-0.383,0.924,0.000,0.295,0.040,0.629,1
storage,-25.776,-23.358,1.457,-1.000,0.000,0.000,0.000,-1.000,0.000,1.912,0.534,0.637,1
chair,-23.952,-20.609,0.172,1.000,0.000,-0.000,0.000,1.000,0.000,0.289,0.328,0.487,2
chair,-23.088,-20.942,0.173,-0.707,0.707,-0.000,-0.707,-0.707,0.000,0.357,0.326,0.482,2
storage,-25.226,-22.922,0.109,-0.924,0.383,0.000,-0.383,-0.924,0.000,1.132,0.357,0.440,1
decor,-24.542,-24.131,0.741,0.000,1.000,0.000,-1.000,0.000,0.000,0.181,0.175,0.192,0
storage,-26.859,-21.333,0.100,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.902,0.326,0.431,1
decor,-25.503,-23.161,0.710,0.707,-0.707,0.000,0.707,0.707,0.000,0.202,0.181,0.161,0
storage,-27.801,-21.467,1.566,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.568,0.176,0.732,1
other,-27.576,-22.676,0.398,0.924,0.383,0.000,-0.383,0.924,0.000,0.197,0.172,0.128,-1
