label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,-20.657,-4.581,-1.021,1.000,0.000,-0.000,0.000,1.000,0.000,0.344,0.206,0.379,1
other,-20.318,-3.984,-1.051,-1.000,0.000,0.000,0.000,-1.000,0.000,0.389,0.273,0.347,-1
other,-23.918,-3.977,-0.979,0.000,1.000,0.000,-1.000,0.000,0.000,0.368,0.257,0.443,-1
table,-22.033,-4.942,-1.030,0.000,1.000,0.000,-1.000,0.000,0.000,0.416,0.790,0.389,0
picture,-24.155,-3.993,0.143,0.000,1.000,0.000,-1.000,0.000,0.000,0.382,0.029,0.460,1
picture,-22.057,-5.380,-0.004,1.000,0.000,-0.000,0.000,1.000,0.000,0.409,0.034,0.558,1
picture,-19.959,-3.978,0.037,0.000,1.000,0.000,-1.000,0.000,0.000,0.417,0.039,0.565,1
decor,-20.632,-4.602,-0.488,1.000,0.000,0.000,0.000,1.000,0.000,0.239,0.212,0.212,0
other,-20.481,-3.560,-1.262,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.153,0.108,0.136,-1
chair,-22.065,-4.670,-0.900,0.000,-1.000,-0.000,1.000,0.000,-0.000,0.198,0.321,0.518,2
