label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,3.343,-4.240,3.057,0.000,1.000,0.000,-1.000,0.000,0.000,0.110,0.074,0.007,-1
picture,-2.144,-4.767,1.698,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.331,0.024,0.393,1
picture,-1.101,-4.777,1.698,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.369,0.020,0.319,1
decor,6.676,-4.195,0.955,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.230,0.171,0.411,0
picture,0.998,-4.799,1.698,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.405,0.016,0.319,1
other,5.957,-4.301,3.051,1.000,0.000,0.000,0.000,1.000,0.000,0.135,0.098,0.007,-1
other,-4.329,-4.183,-0.839,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.095,0.068,0.009,-1
other,-2.058,-4.178,3.033,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.104,0.087,0.008,-1
other,4.669,-4.252,3.054,1.000,0.000,0.000,0.000,1.000,0.000,0.123,0.123,0.006,-1
picture,0.004,-4.790,1.661,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.344,0.017,0.430,1
other,0.593,-4.227,3.050,0.000,1.000,0.000,-1.000,0.000,0.000,0.098,0.074,0.006,-1
