label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,-7.573,5.857,4.556,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.137,0.896,0.192,1
storage,-7.951,7.070,4.311,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.060,1.507,1.113,1
storage,-7.497,6.636,4.924,0.000,1.000,0.000,-1.000,0.000,0.000,1.693,0.238,0.541,1
storage,-6.665,9.214,4.543,0.000,1.000,0.000,-1.000,0.000,0.000,0.143,1.055,0.179,1
picture,-7.618,6.250,4.146,0.000,1.000,0.000,-1.000,0.000,0.000,0.232,0.091,0.172,1
storage,-7.956,5.129,4.287,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.059,0.197,1.117,1
other,-6.655,8.758,4.083,1.000,0.000,0.000,0.000,1.000,0.000,1.052,0.601,0.203,-1
picture,-5.603,6.992,4.575,0.000,1.000,-0.000,-1.000,0.000,0.000,0.203,0.007,0.259,1
picture,-5.899,9.206,4.135,1.000,0.000,0.000,0.000,1.000,0.000,0.167,0.151,0.163,1
other,-7.374,5.769,3.974,0.000,1.000,0.000,-1.000,0.000,0.000,0.814,0.319,0.094,-1
picture,-5.607,7.632,4.568,0.000,1.000,-0.000,-1.000,0.000,0.000,0.204,0.007,0.253,1
storage,-6.668,9.219,4.874,0.000,1.000,0.000,-1.000,0.000,0.000,0.149,1.058,0.174,1
other,-6.354,9.063,3.857,1.000,0.000,0.000,0.000,1.000,0.000,0.238,0.225,0.116,-1
other,-7.318,7.441,4.041,0.000,1.000,0.000,-1.000,0.000,0.000,0.888,0.383,0.063,-1
