label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-2.415,15.649,0.529,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.190,0.328,0.508,2
picture,-3.430,17.812,-1.525,1.000,0.000,0.000,0.000,1.000,0.000,0.236,0.035,0.226,1
other,-4.261,11.920,-1.914,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.349,0.031,0.452,-1
other,1.043,14.861,-1.761,0.000,1.000,-0.000,-1.000,0.000,0.000,0.267,0.015,0.298,-1
sofa,-6.097,15.262,0.407,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.568,1.106,0.411,2
table,-5.511,12.207,-3.166,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.697,0.311,0.430,0
picture,-6.952,18.001,-1.889,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.493,0.020,0.683,1
decor,-0.487,17.502,0.413,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.207,0.200,0.388,0
chair,-3.588,15.491,0.527,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.363,0.301,0.513,2
decor,-2.961,17.404,0.497,1.000,0.000,0.000,0.000,1.000,0.000,0.204,0.195,0.456,0
sofa,-7.203,12.805,-3.166,0.707,0.707,-0.000,-0.707,0.707,0.000,0.556,0.680,0.433,2
table,-6.000,15.621,-3.337,0.000,1.000,0.000,-1.000,0.000,0.000,0.562,0.540,0.221,0
other,0.453,17.909,-1.871,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.361,0.085,0.577,-1
other,-6.449,18.001,-1.922,0.924,0.383,-0.000,-0.383,0.924,0.000,0.036,0.007,0.624,-1
chair,-0.935,17.137,-3.017,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.406,0.418,0.558,2
decor,-6.186,17.881,0.265,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.283,0.253,0.254,0
decor,-6.105,12.602,0.291,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.315,0.301,0.281,0
table,-6.324,16.822,0.323,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.259,0.237,0.301,0
tv,-5.418,12.133,-2.504,0.000,1.000,0.000,-1.000,0.000,0.000,0.127,0.450,0.324,2
table,-6.271,13.809,0.361,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.241,0.211,0.233,0
table,-2.606,17.830,-2.508,-1.000,0.000,0.000,-0.000,-1.000,0.000,2.025,0.402,1.078,0
decor,-0.943,17.594,-1.544,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.182,0.170,0.248,0
picture,-2.568,17.779,-1.406,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.422,0.063,0.355,1
decor,-4.196,17.574,-1.552,1.000,0.000,0.000,0.000,1.000,0.000,0.195,0.142,0.281,0
picture,-1.576,17.789,-1.565,1.000,0.000,0.000,0.000,1.000,0.000,0.198,0.043,0.205,1
