label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,9.614,23.005,0.828,0.000,1.000,0.000,-1.000,0.000,0.000,0.394,0.242,0.068,-1
other,10.635,26.684,1.264,0.707,0.707,-0.000,-0.707,0.707,0.000,0.168,0.100,0.455,-1
picture,13.197,22.342,1.781,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.634,0.081,0.406,1
other,9.659,25.909,0.821,0.000,1.000,0.000,-1.000,0.000,0.000,0.363,0.238,0.067,-1
decor,9.551,24.776,1.168,0.383,0.924,-0.000,-0.924,0.383,0.000,0.163,0.150,0.414,0
other,13.188,27.274,2.695,1.000,0.000,0.000,0.000,1.000,0.000,0.187,0.107,0.078,-1
other,10.592,26.746,1.225,0.000,1.000,-0.000,-1.000,0.000,0.000,0.183,0.110,0.428,-1
other,9.716,24.460,0.423,0.000,1.000,0.000,-1.000,0.000,0.000,2.138,0.343,0.403,-1
picture,14.547,25.734,1.498,0.000,1.000,-0.000,-1.000,0.000,0.000,0.269,0.022,0.344,1
other,13.586,24.499,0.387,1.000,0.000,0.000,0.000,1.000,0.000,0.947,0.566,0.361,-1
picture,9.411,24.472,1.732,0.000,1.000,0.000,-1.000,0.000,0.000,1.997,0.081,0.956,1
picture,14.514,23.020,1.494,0.000,1.000,-0.000,-1.000,0.000,0.000,0.269,0.026,0.349,1
