label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,-11.109,11.141,-2.652,0.000,1.000,0.000,-1.000,0.000,0.000,1.100,0.641,0.561,0
chair,-11.249,11.437,-2.799,0.000,1.000,-0.000,-1.000,0.000,0.000,0.235,0.198,0.407,2
storage,-10.758,13.561,-1.993,1.000,0.000,0.000,0.000,1.000,0.000,0.965,0.324,1.225,1
storage,-12.079,11.520,-2.775,0.000,1.000,0.000,-1.000,0.000,0.000,0.507,0.063,0.417,1
chair,-11.390,9.369,-2.828,0.000,1.000,-0.000,-1.000,0.000,0.000,0.307,0.299,0.384,2
chair,-10.007,9.469,-2.860,0.000,1.000,0.000,-1.000,0.000,0.000,0.392,0.237,0.389,2
other,-12.267,11.499,-2.105,0.000,1.000,0.000,-1.000,0.000,0.000,0.718,0.359,0.280,-1
chair,-10.469,11.684,-2.843,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.387,0.290,0.381,2
chair,-10.983,10.671,-2.764,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.613,0.378,0.459,2
picture,-10.647,9.121,-1.632,1.000,0.000,0.000,0.000,1.000,0.000,0.726,0.038,0.590,1
chair,-10.332,10.801,-2.850,0.000,1.000,-0.000,-1.000,0.000,0.000,0.292,0.230,0.383,2
