label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
decor,-14.951,18.576,4.158,0.000,1.000,-0.000,-1.000,0.000,0.000,0.056,0.051,0.076,0
storage,-17.341,21.385,4.077,1.000,0.000,0.000,0.000,1.000,0.000,0.361,0.280,0.162,1
other,-12.524,20.275,4.486,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.221,0.175,0.082,-1
decor,-12.283,18.809,4.528,0.000,1.000,-0.000,-1.000,0.000,0.000,0.133,0.126,0.135,0
other,-12.518,20.205,4.506,0.000,1.000,0.000,-1.000,0.000,0.000,0.763,0.363,0.085,-1
decor,-14.905,18.030,4.076,0.707,0.707,0.000,-0.707,0.707,0.000,0.148,0.105,0.026,0
picture,-16.820,16.943,5.285,1.000,0.000,0.000,0.000,1.000,0.000,0.455,0.020,0.517,1
decor,-14.784,18.716,4.154,0.707,0.707,-0.000,-0.707,0.707,0.000,0.093,0.089,0.104,0
picture,-12.146,20.241,5.545,0.000,1.000,-0.000,-1.000,0.000,0.000,0.579,0.030,0.805,1
chair,-12.928,19.027,4.195,0.924,-0.383,-0.000,0.383,0.924,-0.000,0.398,0.406,0.475,2
other,-12.511,17.703,4.519,0.000,1.000,0.000,-1.000,0.000,0.000,0.759,0.365,0.106,-1
picture,-12.150,18.949,5.529,0.000,1.000,-0.000,-1.000,0.000,0.000,0.468,0.029,0.852,1
picture,-12.132,17.606,5.614,0.000,1.000,-0.000,-1.000,0.000,0.000,0.648,0.050,0.831,1
decor,-14.762,18.558,4.119,0.000,1.000,0.000,-1.000,0.000,0.000,0.064,0.050,0.050,0
decor,-12.511,19.029,4.447,0.000,1.000,-0.000,-1.000,0.000,0.000,0.053,0.052,0.057,0
table,-12.458,18.959,4.412,0.000,1.000,0.000,-1.000,0.000,0.000,0.506,0.315,0.035,0
decor,-12.377,19.236,4.891,0.000,1.000,0.000,-1.000,0.000,0.000,0.250,0.165,0.158,0
other,-12.490,17.672,4.466,0.000,1.000,0.000,-1.000,0.000,0.000,0.236,0.143,0.080,-1
