label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-7.823,-8.071,4.476,1.000,0.000,0.000,0.000,1.000,0.000,0.392,0.358,0.613,2
sofa,-7.726,-9.910,4.228,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.551,0.948,0.419,2
sofa,-5.269,-8.454,4.295,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.582,1.482,0.472,2
table,-5.522,-10.039,4.123,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.714,0.586,0.300,0
picture,-3.489,-7.251,5.723,1.000,0.000,0.000,0.000,1.000,0.000,0.515,0.071,0.401,1
picture,-5.665,-7.219,5.624,1.000,0.000,0.000,0.000,1.000,0.000,0.554,0.055,0.618,1
storage,-4.723,-12.483,4.808,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.543,0.309,0.973,1
sofa,-7.801,-12.003,4.452,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.390,0.633,0.647,2
sofa,-3.530,-9.631,4.292,-1.000,0.000,0.000,0.000,-1.000,0.000,0.522,0.538,0.458,2
decor,-3.543,-8.571,4.716,1.000,0.000,0.000,0.000,1.000,0.000,0.691,0.417,0.893,0
decor,-7.792,-7.584,4.830,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.225,0.118,0.423,0
decor,-7.925,-12.456,4.656,0.924,0.383,-0.000,-0.383,0.924,0.000,0.328,0.239,0.576,0
picture,-8.146,-12.368,5.670,0.000,1.000,-0.000,-1.000,0.000,0.000,0.287,0.047,0.322,1
sofa,-3.521,-10.631,4.285,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.509,0.558,0.459,2
