label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,-24.491,0.667,7.490,0.000,1.000,0.000,-1.000,0.000,0.000,0.146,0.110,0.207,-1
sofa,-28.211,2.775,7.716,0.707,-0.707,0.000,0.707,0.707,0.000,0.510,0.417,0.462,2
chair,-31.142,-0.091,7.697,0.707,0.707,-0.000,-0.707,0.707,0.000,0.348,0.253,0.459,2
table,-24.773,0.975,7.695,0.707,-0.707,0.000,0.707,0.707,0.000,0.768,0.540,0.428,0
bed,-27.561,-0.184,7.816,0.000,1.000,0.000,-1.000,0.000,0.000,1.367,1.219,0.568,2
tv,-24.320,1.148,8.409,-0.707,-0.707,-0.000,0.707,-0.707,0.000,0.105,0.640,0.449,2
table,-26.678,3.281,7.537,0.000,1.000,0.000,-1.000,0.000,0.000,0.235,0.232,0.275,0
picture,-28.889,2.880,8.515,0.000,1.000,0.000,-1.000,0.000,0.000,0.608,0.031,0.654,1
chair,-25.524,1.760,7.714,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.303,0.270,0.438,2
picture,-27.479,-1.515,8.965,-1.000,0.000,0.000,0.000,-1.000,0.000,0.645,0.036,0.515,1
chair,-25.066,0.800,7.720,0.707,0.707,-0.000,-0.707,0.707,0.000,0.274,0.264,0.444,2
storage,-29.307,-1.266,8.340,0.000,1.000,-0.000,-1.000,0.000,0.000,0.300,0.925,1.072,1
storage,-25.327,-1.278,7.801,1.000,0.000,0.000,0.000,1.000,0.000,0.578,0.229,0.513,1
picture,-25.586,2.821,8.801,0.000,1.000,0.000,-1.000,0.000,0.000,0.506,0.015,0.433,1
table,-26.105,-1.177,7.575,-1.000,0.000,0.000,0.000,-1.000,0.000,0.269,0.125,0.221,0
picture,-25.176,-1.508,8.817,1.000,0.000,-0.000,0.000,1.000,0.000,0.309,0.022,0.335,1
