label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-0.653,-5.046,-1.495,0.000,1.000,0.000,-1.000,0.000,0.000,0.235,0.300,0.559,2
chair,-1.773,-2.132,-1.483,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.303,0.248,0.576,2
table,-5.841,-3.574,-1.761,0.000,1.000,0.000,-1.000,0.000,0.000,0.804,0.559,0.291,0
tv,-5.927,-8.443,-4.493,0.000,1.000,-0.000,-1.000,0.000,0.000,0.079,0.739,0.501,2
sofa,-7.666,-3.593,-1.526,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.751,1.488,0.557,2
table,-10.422,-4.830,-1.665,1.000,0.000,0.000,0.000,1.000,0.000,0.326,0.198,0.362,0
chair,-2.232,-3.272,-1.485,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.308,0.257,0.580,2
chair,-1.698,-4.542,-1.478,0.924,0.383,-0.000,-0.383,0.924,0.000,0.307,0.282,0.581,2
decor,-3.829,-1.762,-1.285,0.000,1.000,-0.000,-1.000,0.000,0.000,0.230,0.227,0.780,0
decor,0.089,-6.612,-4.938,0.000,1.000,-0.000,-1.000,0.000,0.000,0.637,0.575,0.931,0
other,-3.036,-7.483,-6.065,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.582,0.575,0.392,-1
table,-7.596,-1.696,-1.680,1.000,0.000,0.000,0.000,1.000,0.000,0.455,0.388,0.369,0
picture,-10.641,-7.442,-1.770,1.000,0.000,0.000,0.000,1.000,0.000,0.916,0.052,0.300,1
sofa,0.125,-5.203,-6.014,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.518,0.415,0.444,2
picture,-5.798,0.151,-4.122,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.147,0.012,0.212,1
decor,0.962,-0.580,-6.058,1.000,0.000,0.000,0.000,1.000,0.000,0.376,0.300,0.448,0
sofa,-4.025,-3.716,-1.511,-1.000,0.000,0.000,0.000,-1.000,0.000,0.751,1.495,0.541,2
other,-0.550,-3.405,-1.549,0.000,1.000,0.000,-1.000,0.000,0.000,1.702,1.604,0.530,-1
table,-4.279,-1.791,-1.651,1.000,0.000,0.000,0.000,1.000,0.000,0.460,0.387,0.400,0
sofa,0.144,-3.381,-5.974,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.500,0.407,0.398,2
sofa,-5.932,-8.056,-5.983,0.000,1.000,0.000,-1.000,0.000,0.000,0.464,0.705,0.441,2
decor,-8.236,-0.550,-1.331,1.000,0.000,0.000,0.000,1.000,0.000,0.331,0.284,0.768,0
table,-2.879,-0.239,-6.208,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.256,0.250,0.249,0
sofa,-2.065,-0.152,-6.014,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.421,0.409,0.395,2
chair,-10.447,-4.121,-1.513,1.000,0.000,0.000,0.000,1.000,0.000,0.463,0.419,0.489,2
other,0.636,-3.393,-4.906,0.000,1.000,-0.000,-1.000,0.000,0.000,0.557,0.049,0.735,-1
chair,-0.669,-5.290,-1.445,0.000,1.000,-0.000,-1.000,0.000,0.000,0.120,0.303,0.583,2
decor,-3.555,-0.545,-1.312,1.000,0.000,0.000,0.000,1.000,0.000,0.292,0.241,0.769,0
chair,-10.423,-5.534,-1.513,1.000,0.000,0.000,0.000,1.000,0.000,0.468,0.407,0.488,2
sofa,-3.701,-0.155,-6.009,-0.000,-1.000,-0.000,1.000,-0.000,0.000,0.421,0.409,0.396,2
