label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,-1.841,-11.313,1.956,0.383,0.924,0.000,-0.924,0.383,0.000,1.003,0.403,1.238,1
chair,-4.326,-10.846,1.102,-0.707,-0.707,-0.000,0.707,-0.707,0.000,0.232,0.247,0.159,2
storage,-6.565,-12.844,1.964,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.426,0.413,1.071,1
chair,-3.857,-11.302,1.099,-0.707,-0.707,-0.000,0.707,-0.707,0.000,0.264,0.249,0.149,2
chair,-4.695,-10.238,1.227,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.233,0.239,0.046,2
storage,-3.385,-12.596,1.494,1.000,0.000,0.000,0.000,1.000,0.000,1.500,0.657,0.741,1
storage,-5.207,-8.264,2.545,1.000,0.000,0.000,0.000,1.000,0.000,1.037,0.265,0.480,1
storage,-6.589,-8.534,2.420,0.924,-0.383,-0.000,0.383,0.924,0.000,0.406,0.309,0.620,1
other,-6.193,-9.573,1.778,0.924,0.383,0.000,-0.383,0.924,0.000,0.279,0.173,0.260,-1
storage,-1.090,-9.365,1.796,0.383,0.924,0.000,-0.924,0.383,0.000,1.257,0.349,1.102,1
other,-6.157,-10.088,1.629,0.000,1.000,0.000,-1.000,0.000,0.000,0.272,0.234,0.127,-1
table,-3.487,-10.119,1.272,0.707,-0.707,0.000,0.707,0.707,0.000,0.918,0.802,0.463,0
storage,-1.359,-9.752,1.213,0.383,0.924,0.000,-0.924,0.383,0.000,1.047,0.427,0.483,1
storage,-3.219,-8.149,1.877,1.000,0.000,0.000,0.000,1.000,0.000,1.116,0.329,1.033,1
storage,-3.782,-12.804,2.512,-1.000,0.000,0.000,0.000,-1.000,0.000,1.453,0.418,0.602,1
other,-5.655,-9.201,1.610,0.383,0.924,0.000,-0.924,0.383,0.000,1.773,0.997,0.756,-1
storage,-6.264,-13.308,1.957,0.383,0.924,0.000,-0.924,0.383,0.000,0.271,0.477,1.068,1
storage,-5.447,-9.515,1.351,0.383,0.924,0.000,-0.924,0.383,0.000,1.579,0.839,0.552,1
