label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,-11.836,-17.087,0.622,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.250,0.863,0.316,1
other,-10.506,-13.818,0.589,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.204,0.186,0.286,-1
other,-8.527,-13.860,0.991,0.000,1.000,0.000,-1.000,0.000,0.000,0.241,0.168,0.109,-1
other,-10.572,-14.646,0.579,0.000,1.000,0.000,-1.000,0.000,0.000,0.917,0.548,0.436,-1
other,-10.071,-15.742,0.685,1.000,0.000,0.000,0.000,1.000,0.000,0.384,0.092,0.405,-1
picture,-8.439,-14.614,1.795,0.000,1.000,0.000,-1.000,0.000,0.000,0.457,0.094,0.413,1
picture,-8.452,-16.101,1.821,0.000,1.000,-0.000,-1.000,0.000,0.000,0.286,0.110,0.445,1
picture,-8.376,-15.523,1.721,0.000,1.000,-0.000,-1.000,0.000,0.000,0.366,0.041,0.534,1
picture,-8.493,-14.937,1.825,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.276,0.095,0.417,1
storage,-8.638,-14.704,0.777,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.280,1.707,0.597,1
picture,-8.344,-13.842,1.682,0.000,1.000,-0.000,-1.000,0.000,0.000,0.348,0.048,0.533,1
picture,-10.867,-15.946,1.702,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.658,0.044,0.565,1
picture,-8.429,-13.252,1.777,0.000,1.000,-0.000,-1.000,0.000,0.000,0.267,0.089,0.423,1
chair,-12.025,-15.767,0.473,1.000,0.000,0.000,0.000,1.000,0.000,0.413,0.254,0.255,2
other,-8.559,-15.533,1.032,0.000,1.000,0.000,-1.000,0.000,0.000,0.231,0.188,0.104,-1
