label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,7.815,2.811,1.742,0.000,1.000,0.000,-1.000,0.000,0.000,0.533,0.026,0.385,1
decor,5.491,1.893,1.546,1.000,0.000,0.000,0.000,1.000,0.000,0.105,0.025,0.106,0
picture,5.837,1.907,1.699,1.000,0.000,0.000,0.000,1.000,0.000,0.156,0.038,0.173,1
decor,5.508,1.893,1.863,1.000,0.000,0.000,0.000,1.000,0.000,0.114,0.027,0.127,0
picture,6.114,3.653,1.759,1.000,0.000,0.000,0.000,1.000,0.000,0.217,0.029,0.149,1
table,7.658,2.238,0.370,0.000,1.000,-0.000,-1.000,0.000,0.000,0.372,0.181,0.372,0
decor,5.546,3.419,1.741,0.000,1.000,0.000,-1.000,0.000,0.000,0.262,0.085,0.194,0
decor,6.200,1.891,1.845,1.000,0.000,0.000,0.000,1.000,0.000,0.097,0.022,0.111,0
decor,4.190,3.381,1.603,0.000,1.000,-0.000,-1.000,0.000,0.000,0.226,0.090,0.293,0
picture,4.832,3.625,1.722,1.000,0.000,0.000,0.000,1.000,0.000,0.706,0.058,0.445,1
decor,6.199,1.895,1.543,1.000,0.000,0.000,0.000,1.000,0.000,0.095,0.020,0.102,0
