label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,0.291,-9.441,4.294,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.286,0.480,0.458,2
table,0.060,-10.072,4.529,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.767,0.763,0.123,0
chair,-0.238,-10.514,4.294,0.383,0.924,-0.000,-0.924,0.383,0.000,0.346,0.289,0.460,2
chair,-0.197,-9.447,4.294,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.197,0.273,0.453,2
chair,-0.472,-10.012,4.295,0.924,-0.383,-0.000,0.383,0.924,-0.000,0.353,0.314,0.458,2
chair,0.375,-10.589,4.283,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.260,0.275,0.449,2
decor,-0.045,-9.996,5.117,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.262,0.226,0.502,0
sofa,1.905,-10.888,4.053,0.000,1.000,0.000,-1.000,0.000,0.000,0.505,0.425,0.251,2
chair,0.827,-10.058,4.289,-0.924,0.383,-0.000,-0.383,-0.924,0.000,0.188,0.296,0.460,2
other,-2.439,-7.214,5.733,0.924,0.383,-0.000,-0.383,0.924,0.000,0.109,0.057,0.119,-1
storage,1.250,-7.557,4.797,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.724,0.354,0.983,1
chair,1.972,-9.950,4.049,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.268,0.194,0.243,2
