label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,-5.997,2.109,3.473,0.707,0.707,0.000,-0.707,0.707,0.000,0.233,0.127,0.134,-1
decor,-2.267,2.565,4.240,0.000,1.000,0.000,-1.000,0.000,0.000,0.396,0.112,0.035,0
picture,-6.305,2.122,4.228,0.707,-0.707,0.000,0.707,0.707,0.000,0.106,0.022,0.486,1
other,-5.266,2.239,3.012,-0.707,-0.707,-0.000,0.707,-0.707,0.000,0.241,0.219,0.201,-1
other,-5.997,1.927,2.886,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.175,0.104,0.167,-1
other,-2.922,2.410,2.179,0.383,0.924,0.000,-0.924,0.383,0.000,0.873,0.809,0.688,-1
decor,-2.319,2.288,1.172,0.383,0.924,0.000,-0.924,0.383,0.000,0.408,0.203,0.330,0
decor,-2.222,2.569,3.860,0.000,1.000,0.000,-1.000,0.000,0.000,0.603,0.151,0.134,0
picture,-5.684,1.493,1.513,0.707,-0.707,0.000,0.707,0.707,0.000,0.449,0.028,0.758,1
picture,-5.878,1.678,4.237,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.285,0.025,0.330,1
