label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,16.345,-20.966,5.204,0.000,1.000,-0.000,-1.000,0.000,0.000,0.340,0.059,0.614,1
decor,16.109,-20.980,4.753,0.383,0.924,-0.000,-0.924,0.383,0.000,0.249,0.164,0.403,0
other,12.225,-24.711,4.410,-0.707,0.707,0.000,-0.707,-0.707,0.000,1.083,0.278,0.879,-1
table,14.481,-17.907,3.984,1.000,0.000,0.000,0.000,1.000,0.000,0.394,0.366,0.378,0
decor,12.146,-20.201,4.736,0.000,1.000,-0.000,-1.000,0.000,0.000,0.614,0.563,1.167,0
picture,16.372,-24.169,5.204,0.000,1.000,-0.000,-1.000,0.000,0.000,0.463,0.037,0.595,1
table,16.108,-24.068,4.025,0.000,1.000,-0.000,-1.000,0.000,0.000,0.460,0.273,0.476,0
decor,16.009,-23.921,4.968,0.000,1.000,0.000,-1.000,0.000,0.000,0.236,0.129,0.167,0
bed,15.215,-22.612,4.012,-1.000,0.000,0.000,0.000,-1.000,0.000,1.094,1.221,0.463,2
chair,15.839,-17.897,4.086,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.575,0.514,0.511,2
decor,16.378,-22.591,5.851,0.000,1.000,0.000,-1.000,0.000,0.000,0.113,0.012,0.090,0
decor,14.498,-17.864,4.823,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.328,0.276,0.543,0
tv,12.137,-24.760,5.767,0.707,0.707,-0.000,-0.707,0.707,0.000,0.101,0.551,0.391,2
chair,13.642,-17.872,4.092,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.526,0.469,0.518,2
table,16.130,-21.041,4.002,0.000,1.000,0.000,-1.000,0.000,0.000,0.473,0.257,0.436,0
