label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,17.910,-3.073,0.404,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.941,1.526,0.425,2
tv,16.537,-3.025,-1.367,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.074,0.502,0.401,2
picture,20.738,-1.312,-1.255,0.000,1.000,-0.000,-1.000,0.000,0.000,0.431,0.042,0.549,1
decor,18.857,-4.044,0.562,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.338,0.238,0.126,0
decor,17.672,-4.710,0.492,0.707,0.707,0.000,-0.707,0.707,0.000,0.081,0.078,0.057,0
table,18.758,-2.591,-2.205,0.000,1.000,0.000,-1.000,0.000,0.000,0.313,0.179,0.117,0
other,17.476,-4.807,0.234,0.000,1.000,0.000,-1.000,0.000,0.000,0.372,0.347,0.240,-1
tv,18.491,-5.688,-1.161,0.000,1.000,-0.000,-1.000,0.000,0.000,0.045,1.003,0.570,2
decor,20.421,-5.452,0.329,1.000,0.000,0.000,0.000,1.000,0.000,0.307,0.298,0.351,0
table,18.812,-3.888,0.254,0.000,1.000,0.000,-1.000,0.000,0.000,0.812,0.466,0.250,0
tv,20.466,-1.381,0.684,-1.000,0.000,0.000,0.000,-1.000,0.000,0.102,0.557,0.354,2
picture,16.875,-5.676,-1.889,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.446,0.038,0.740,1
sofa,19.047,-2.530,-2.237,-1.000,0.000,0.000,0.000,-1.000,0.000,1.481,1.892,0.402,2
decor,16.853,-1.008,-1.885,1.000,0.000,0.000,0.000,1.000,0.000,0.347,0.285,0.711,0
