label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,9.520,9.430,2.257,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.227,0.224,0.354,-1
picture,7.770,11.607,1.725,1.000,0.000,0.000,0.000,1.000,0.000,0.254,0.021,0.305,1
table,9.456,9.369,0.453,0.707,0.707,0.000,-0.707,0.707,0.000,0.820,0.779,0.416,0
sofa,6.863,9.965,0.568,1.000,0.000,0.000,0.000,1.000,0.000,0.542,0.447,0.556,2
picture,11.217,11.608,1.732,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.248,0.020,0.298,1
chair,9.517,9.987,0.566,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.325,0.250,0.531,2
chair,6.796,7.765,0.488,0.707,0.707,-0.000,-0.707,0.707,0.000,0.359,0.324,0.460,2
sofa,11.934,10.920,0.512,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.455,0.452,0.483,2
chair,9.570,8.806,0.577,0.000,1.000,-0.000,-1.000,0.000,0.000,0.317,0.284,0.533,2
chair,7.747,11.274,0.331,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.294,0.282,0.310,2
sofa,9.553,11.095,0.492,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.535,1.143,0.467,2
picture,9.479,11.594,1.767,1.000,0.000,0.000,0.000,1.000,0.000,0.356,0.042,0.447,1
sofa,11.912,7.825,0.527,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.449,0.412,0.482,2
chair,8.693,9.348,0.571,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.277,0.288,0.528,2
chair,10.292,9.357,0.566,-1.000,0.000,0.000,0.000,-1.000,0.000,0.287,0.295,0.532,2
