label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,9.206,0.711,0.401,0.000,1.000,0.000,-1.000,0.000,0.000,0.539,0.252,0.086,0
other,6.881,-1.101,1.942,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.111,0.018,0.346,-1
decor,7.242,2.525,1.331,0.000,1.000,-0.000,-1.000,0.000,0.000,0.209,0.202,0.364,0
decor,6.116,2.603,1.050,0.924,0.383,0.000,-0.383,0.924,0.000,0.185,0.126,0.083,0
table,5.126,-0.851,0.437,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.580,0.270,0.442,0
decor,8.526,-0.839,1.232,0.000,1.000,-0.000,-1.000,0.000,0.000,0.256,0.239,0.380,0
bed,6.914,0.041,0.755,0.000,1.000,0.000,-1.000,0.000,0.000,1.168,1.313,0.754,2
table,6.681,2.542,0.483,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.837,0.291,0.500,0
picture,4.319,1.882,1.535,0.000,1.000,-0.000,-1.000,0.000,0.000,0.302,0.015,0.613,1
decor,5.226,-0.877,1.219,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.371,0.232,0.380,0
other,6.677,2.782,1.493,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.791,0.050,0.538,-1
decor,4.840,-0.970,1.019,0.383,0.924,0.000,-0.924,0.383,0.000,0.204,0.180,0.169,0
picture,4.308,1.160,1.558,0.000,1.000,-0.000,-1.000,0.000,0.000,0.308,0.018,0.628,1
decor,6.614,2.642,1.182,0.383,0.924,0.000,-0.924,0.383,0.000,0.221,0.151,0.217,0
table,8.503,-0.844,0.456,1.000,0.000,0.000,0.000,1.000,0.000,0.601,0.285,0.448,0
