label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
tv,-1.254,10.909,2.157,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.115,0.336,0.249,2
table,-1.939,8.271,0.514,0.000,1.000,-0.000,-1.000,0.000,0.000,0.277,0.269,0.342,0
picture,0.251,6.941,1.837,1.000,0.000,0.000,0.000,1.000,0.000,0.315,0.037,0.599,1
picture,-4.120,11.395,2.147,0.000,1.000,-0.000,-1.000,0.000,0.000,0.196,0.019,0.222,1
picture,-4.120,11.731,1.622,0.000,1.000,0.000,-1.000,0.000,0.000,0.208,0.018,0.167,1
decor,-1.960,10.826,0.695,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.244,0.223,0.389,0
chair,-1.879,9.050,0.690,0.924,-0.383,-0.000,0.383,0.924,-0.000,0.424,0.353,0.516,2
table,-1.909,11.472,0.635,-1.000,0.000,0.000,0.000,-1.000,0.000,0.259,0.528,0.422,0
other,-1.633,6.618,0.980,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.865,0.192,0.829,-1
bed,0.971,9.279,1.313,-0.924,-0.383,0.000,0.383,-0.924,0.000,1.266,1.396,1.111,2
other,-3.362,10.168,2.506,1.000,0.000,0.000,0.000,1.000,0.000,0.139,0.133,0.227,-1
