label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,5.737,-3.827,0.889,0.000,1.000,0.000,-1.000,0.000,0.000,1.634,1.388,0.134,-1
other,5.572,-5.166,0.848,1.000,0.000,0.000,0.000,1.000,0.000,0.455,0.291,0.165,-1
table,4.327,-1.552,3.779,0.000,1.000,-0.000,-1.000,0.000,0.000,0.194,0.172,0.378,0
chair,1.026,-4.323,0.474,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.255,0.254,0.340,2
storage,6.113,-3.922,0.547,0.707,0.707,0.000,-0.707,0.707,0.000,1.895,0.972,0.555,1
storage,6.544,-4.803,2.045,0.000,1.000,-0.000,-1.000,0.000,0.000,0.692,0.581,0.755,1
storage,3.830,-5.091,1.381,1.000,0.000,0.000,0.000,1.000,0.000,0.580,0.389,1.393,1
bed,5.201,-2.647,3.951,1.000,-0.000,-0.000,0.000,1.000,-0.000,1.113,1.256,0.557,2
other,0.588,-5.381,3.790,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.378,0.335,0.369,-1
chair,1.064,-2.422,0.486,1.000,0.000,0.000,0.000,1.000,0.000,0.256,0.247,0.332,2
table,4.298,-3.911,3.747,0.000,1.000,-0.000,-1.000,0.000,0.000,0.199,0.167,0.347,0
picture,1.735,-0.470,1.558,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.323,0.021,0.393,1
storage,6.926,-2.557,1.967,0.000,1.000,-0.000,-1.000,0.000,0.000,0.372,0.199,0.647,1
other,1.846,-2.679,0.830,0.000,1.000,0.000,-1.000,0.000,0.000,0.251,0.212,0.100,-1
storage,1.235,-1.014,3.958,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.278,0.271,0.545,1
chair,1.054,-3.302,0.470,1.000,0.000,0.000,0.000,1.000,0.000,0.273,0.254,0.345,2
storage,3.296,-2.557,3.927,0.000,1.000,0.000,-1.000,0.000,0.000,1.049,0.070,0.520,1
storage,4.173,-1.090,3.874,0.000,1.000,0.000,-1.000,0.000,0.000,0.459,0.076,0.456,1
picture,1.705,-4.978,1.628,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.259,0.013,0.259,1
sofa,6.413,-2.734,3.661,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.255,0.632,0.260,2
table,1.255,-3.666,3.864,0.000,1.000,0.000,-1.000,0.000,0.000,0.500,0.214,0.287,0
