label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,0.935,-3.473,6.332,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.144,0.106,0.019,-1
other,0.912,-1.126,6.323,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.144,0.117,0.026,-1
other,5.013,-3.481,6.214,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.086,0.052,0.013,-1
table,2.663,-1.511,3.895,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.517,0.238,0.044,0
other,2.123,-2.516,3.468,-1.000,0.000,0.000,-0.000,-1.000,0.000,3.128,1.303,0.039,-1
other,-0.302,-3.464,6.201,0.000,1.000,0.000,-1.000,0.000,0.000,0.123,0.105,0.020,-1
other,5.079,-1.098,6.200,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.097,0.092,0.017,-1
sofa,2.563,-0.759,3.889,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.800,2.631,0.466,2
storage,-1.073,-4.150,4.764,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.184,0.517,1.097,1
other,3.782,-3.480,6.337,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.135,0.129,0.023,-1
other,3.802,-1.148,6.325,0.000,1.000,0.000,-1.000,0.000,0.000,0.084,0.081,0.019,-1
tv,2.328,-4.681,4.663,0.000,1.000,-0.000,-1.000,0.000,0.000,0.083,1.077,0.666,2
decor,4.652,-4.330,4.520,1.000,0.000,0.000,0.000,1.000,0.000,0.593,0.462,1.065,0
other,-0.365,-0.987,6.184,0.000,1.000,0.000,-1.000,0.000,0.000,0.139,0.073,0.013,-1
