label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
decor,-1.192,-1.509,1.109,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.511,0.510,1.083,0
tv,3.094,-0.004,1.550,-1.000,0.000,0.000,0.000,-1.000,0.000,0.138,0.850,0.495,2
decor,-0.823,-6.309,1.200,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.395,0.247,1.182,0
decor,-0.268,-6.314,1.905,1.000,0.000,0.000,0.000,1.000,0.000,0.230,0.076,0.082,0
sofa,-0.758,1.031,0.048,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.415,0.027,0.034,2
sofa,1.342,-4.578,0.464,0.000,1.000,0.000,-1.000,0.000,0.000,0.382,0.375,0.374,2
sofa,1.189,1.399,0.471,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.381,0.350,0.367,2
sofa,-0.047,-1.306,0.397,0.000,1.000,0.000,-1.000,0.000,0.000,0.567,0.529,0.398,2
decor,2.169,-6.125,1.466,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.503,0.473,0.753,0
other,-1.098,-1.311,0.520,0.924,0.383,0.000,-0.383,0.924,0.000,0.407,0.252,0.097,-1
sofa,1.166,-1.983,0.404,-0.000,-1.000,-0.000,1.000,-0.000,0.000,0.609,0.497,0.386,2
sofa,1.184,-1.415,0.399,0.000,1.000,0.000,-1.000,0.000,0.000,0.654,0.480,0.395,2
picture,4.392,-3.430,1.630,0.000,1.000,-0.000,-1.000,0.000,0.000,0.492,0.042,0.627,1
other,0.731,-6.572,1.147,1.000,0.000,0.000,0.000,1.000,0.000,0.785,0.098,0.609,-1
decor,1.043,-6.322,3.150,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.259,0.211,0.432,0
sofa,-0.032,-1.983,0.389,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.589,0.517,0.406,2
