label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,21.765,3.075,0.475,0.000,1.000,0.000,-1.000,0.000,0.000,0.783,0.280,0.530,1
decor,20.596,4.722,1.156,0.000,1.000,0.000,-1.000,0.000,0.000,0.245,0.200,0.174,0
table,18.408,4.781,0.330,0.000,1.000,0.000,-1.000,0.000,0.000,0.385,0.303,0.352,0
decor,18.404,4.748,1.164,0.000,1.000,0.000,-1.000,0.000,0.000,0.226,0.208,0.146,0
other,21.795,2.436,3.519,0.000,1.000,0.000,-1.000,0.000,0.000,0.919,0.307,0.643,-1
chair,18.470,1.764,0.367,1.000,0.000,0.000,0.000,1.000,0.000,0.375,0.370,0.396,2
sofa,19.116,4.641,3.305,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.588,2.070,0.396,2
table,20.666,4.698,0.354,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.394,0.325,0.376,0
bed,19.483,3.806,0.629,-0.000,-1.000,-0.000,1.000,0.000,0.000,1.171,0.990,0.650,2
picture,19.232,1.418,1.437,1.000,0.000,0.000,0.000,1.000,0.000,0.576,0.028,0.835,1
