label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,9.029,1.862,1.523,1.000,0.000,0.000,0.000,1.000,0.000,0.330,0.019,0.158,1
table,7.332,0.562,0.361,0.000,1.000,0.000,-1.000,0.000,0.000,0.599,0.285,0.339,0
picture,7.069,0.341,1.366,0.000,1.000,-0.000,-1.000,0.000,0.000,0.118,0.015,0.148,1
storage,9.873,-0.729,0.261,0.000,1.000,0.000,-1.000,0.000,0.000,0.378,0.236,0.236,1
chair,8.446,-1.317,0.537,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.321,0.300,0.526,2
decor,7.258,0.833,0.712,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.210,0.208,0.219,0
table,8.470,-1.621,0.413,0.000,1.000,0.000,-1.000,0.000,0.000,0.256,0.437,0.402,0
picture,10.088,-1.339,1.614,0.000,1.000,-0.000,-1.000,0.000,0.000,0.117,0.017,0.180,1
chair,7.247,-0.210,0.382,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.204,0.220,0.359,2
picture,7.075,0.681,1.589,0.000,1.000,-0.000,-1.000,0.000,0.000,0.134,0.016,0.149,1
sofa,7.586,1.637,0.360,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.228,0.531,0.337,2
picture,10.050,1.041,1.552,0.000,1.000,-0.000,-1.000,0.000,0.000,0.270,0.029,0.330,1
bed,9.386,0.835,0.666,-0.000,-1.000,-0.000,1.000,0.000,0.000,1.049,0.686,0.635,2
picture,8.338,-1.857,1.579,1.000,0.000,0.000,0.000,1.000,0.000,0.131,0.012,0.107,1
