label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,-9.012,17.263,4.732,1.000,0.000,0.000,0.000,1.000,0.000,0.252,0.174,0.301,0
sofa,-15.039,16.684,0.350,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.567,1.318,0.412,2
table,-16.256,16.456,4.759,0.000,1.000,0.000,-1.000,0.000,0.000,0.337,0.063,0.312,0
sofa,-8.401,16.805,4.827,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.365,0.457,0.399,2
sofa,-9.735,17.534,4.857,-0.383,-0.924,-0.000,0.924,-0.383,0.000,0.444,0.396,0.423,2
table,-15.457,15.001,4.691,0.000,1.000,0.000,-1.000,0.000,0.000,0.665,0.410,0.230,0
table,-13.768,14.188,4.895,0.000,1.000,0.000,-1.000,0.000,0.000,0.715,0.288,0.444,0
other,-12.450,15.610,4.527,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.691,1.407,0.102,-1
table,-11.146,13.764,4.806,0.000,1.000,-0.000,-1.000,0.000,0.000,0.336,0.271,0.356,0
decor,-15.481,14.817,4.884,0.000,1.000,0.000,-1.000,0.000,0.000,0.450,0.255,0.420,0
table,-13.909,17.965,4.926,1.000,0.000,0.000,0.000,1.000,0.000,0.638,0.294,0.485,0
sofa,-10.729,16.582,0.341,-1.000,0.000,0.000,0.000,-1.000,0.000,0.505,1.327,0.384,2
table,-12.694,16.489,0.192,0.000,1.000,0.000,-1.000,0.000,0.000,0.833,0.548,0.236,0
sofa,-15.656,16.449,4.866,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.475,0.549,0.434,2
decor,-14.745,15.259,0.234,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.275,0.220,0.273,0
