label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
tv,-18.254,-6.693,1.778,-1.000,0.000,0.000,0.000,-1.000,0.000,0.117,0.513,0.342,2
table,-21.755,-10.991,0.523,1.000,0.000,-0.000,0.000,1.000,0.000,0.488,0.364,0.533,0
decor,-19.519,-6.660,0.659,0.383,0.924,0.000,-0.924,0.383,0.000,0.167,0.155,0.261,0
decor,-21.773,-11.139,0.989,0.707,0.707,-0.000,-0.707,0.707,0.000,0.310,0.166,0.339,0
chair,-18.841,-7.657,0.397,-0.707,0.707,-0.000,-0.707,-0.707,0.000,0.495,0.391,0.442,2
bed,-20.211,-10.223,0.638,0.000,1.000,0.000,-1.000,0.000,0.000,1.171,1.181,0.666,2
table,-18.617,-11.116,0.383,-1.000,0.000,0.000,0.000,-1.000,0.000,0.677,0.316,0.412,0
storage,-18.046,-10.523,1.168,0.000,1.000,0.000,-1.000,0.000,0.000,0.848,0.203,1.214,1
decor,-18.757,-11.367,1.596,-1.000,0.000,0.000,0.000,-1.000,0.000,0.173,0.020,0.079,0
chair,-18.257,-9.052,3.326,0.924,-0.383,-0.000,0.383,0.924,0.000,0.144,0.260,0.336,2
chair,-19.571,-10.201,3.244,-0.924,-0.383,-0.000,0.383,-0.924,0.000,0.503,0.288,0.420,2
decor,-21.611,-4.763,1.081,0.000,1.000,0.000,-1.000,0.000,0.000,0.608,0.500,1.109,0
chair,-18.786,-5.793,0.405,-0.707,-0.707,-0.000,0.707,-0.707,0.000,0.510,0.402,0.447,2
sofa,-21.323,-6.576,0.339,1.000,0.000,-0.000,0.000,1.000,0.000,0.428,0.998,0.367,2
sofa,-22.641,-7.727,0.745,1.000,0.000,-0.000,0.000,1.000,0.000,0.452,1.532,0.761,2
table,-19.545,-6.648,0.192,0.000,1.000,0.000,-1.000,0.000,0.000,0.386,0.287,0.220,0
