label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,-8.890,16.388,0.527,0.000,1.000,0.000,-1.000,0.000,0.000,0.504,0.535,0.534,2
table,-9.982,17.576,0.482,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.257,0.137,0.294,0
sofa,-10.129,17.140,0.382,0.000,1.000,0.000,-1.000,0.000,0.000,0.306,0.194,0.256,2
sofa,-6.189,19.817,0.503,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.436,0.390,0.467,2
picture,-7.719,20.404,1.575,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.416,0.028,0.465,1
storage,-8.276,16.157,0.379,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.805,0.279,0.372,1
picture,-7.971,15.888,1.428,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.408,0.023,0.563,1
table,-9.923,17.960,0.445,0.924,0.383,-0.000,-0.383,0.924,0.000,0.361,0.312,0.387,0
bed,-10.118,19.133,1.104,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.123,0.849,0.547,2
storage,-3.230,16.188,1.185,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.369,0.302,1.154,1
table,-6.540,19.237,0.557,0.707,0.707,-0.000,-0.707,0.707,0.000,0.385,0.699,0.405,0
picture,-6.911,20.408,1.558,1.000,0.000,0.000,0.000,1.000,0.000,0.392,0.032,0.465,1
storage,-3.020,16.107,1.582,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.171,0.248,0.708,1
