label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-13.904,-12.875,0.443,1.000,0.000,0.000,0.000,1.000,0.000,0.344,0.307,0.462,2
other,-10.389,-11.922,0.088,1.000,0.000,0.000,0.000,1.000,0.000,2.234,1.555,0.098,-1
chair,-10.438,-11.242,0.496,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.114,0.292,0.473,2
chair,-11.806,-11.880,0.511,1.000,0.000,0.000,0.000,1.000,0.000,0.301,0.291,0.459,2
chair,-9.055,-11.831,0.501,-1.000,0.000,0.000,0.000,-1.000,0.000,0.261,0.266,0.465,2
storage,-8.553,-10.212,1.916,1.000,0.000,0.000,0.000,1.000,0.000,0.817,0.068,0.413,1
storage,-10.988,-13.605,1.236,0.000,1.000,0.000,-1.000,0.000,0.000,0.184,3.280,1.263,1
storage,-8.559,-10.250,0.455,1.000,0.000,0.000,0.000,1.000,0.000,0.808,0.075,0.449,1
storage,-13.836,-10.013,0.985,0.707,0.707,-0.000,-0.707,0.707,0.000,0.637,0.279,1.013,1
chair,-9.830,-11.340,0.508,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.244,0.282,0.460,2
chair,-13.911,-11.259,0.437,1.000,0.000,0.000,0.000,1.000,0.000,0.339,0.291,0.475,2
picture,-10.280,-10.370,1.533,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.464,0.022,0.486,1
chair,-10.962,-12.504,0.499,0.000,1.000,0.000,-1.000,0.000,0.000,0.101,0.330,0.475,2
decor,-10.422,-11.844,1.135,1.000,0.000,0.000,0.000,1.000,0.000,0.288,0.224,0.377,0
chair,-13.753,-12.043,0.239,0.000,1.000,0.000,-1.000,0.000,0.000,0.307,0.195,0.249,2
table,-13.937,-12.114,0.393,0.000,1.000,0.000,-1.000,0.000,0.000,0.588,0.280,0.404,0
other,-8.535,-9.956,0.998,1.000,0.000,0.000,0.000,1.000,0.000,0.829,0.323,0.161,-1
chair,-9.836,-12.454,0.505,0.000,1.000,0.000,-1.000,0.000,0.000,0.146,0.265,0.469,2
chair,-10.450,-12.482,0.498,0.000,1.000,0.000,-1.000,0.000,0.000,0.119,0.259,0.476,2
table,-10.418,-11.866,0.409,1.000,0.000,0.000,0.000,1.000,0.000,1.397,0.600,0.384,0
chair,-11.179,-11.408,0.496,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.228,0.412,0.473,2
