label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
tv,-2.752,5.701,1.615,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.037,0.617,0.371,2
picture,-2.261,7.822,1.877,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.452,0.025,0.448,1
picture,0.863,7.798,1.876,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.434,0.028,0.447,1
other,-0.593,5.610,0.112,0.000,1.000,0.000,-1.000,0.000,0.000,1.789,1.197,0.075,-1
picture,-2.646,4.907,1.134,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.204,0.093,0.147,1
table,-0.327,5.929,0.597,0.000,1.000,0.000,-1.000,0.000,0.000,0.781,0.526,0.505,0
table,-2.508,5.942,0.589,0.000,1.000,0.000,-1.000,0.000,0.000,1.255,0.289,0.538,0
picture,-2.596,6.316,1.155,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.142,0.116,0.154,1
picture,-0.513,3.649,1.853,1.000,0.000,0.000,0.000,1.000,0.000,0.681,0.068,0.711,1
sofa,-2.404,7.446,0.512,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.539,0.393,0.453,2
sofa,0.405,5.714,0.582,-1.000,0.000,0.000,-0.000,-1.000,0.000,1.208,2.119,0.529,2
table,-1.219,3.928,0.466,1.000,0.000,0.000,0.000,1.000,0.000,0.508,0.334,0.428,0
