label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,27.612,16.269,2.550,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.124,0.073,0.198,-1
decor,25.220,16.176,1.594,0.000,1.000,-0.000,-1.000,0.000,0.000,0.164,0.152,0.493,0
decor,27.438,11.850,0.255,0.000,1.000,0.000,-1.000,0.000,0.000,0.230,0.189,0.220,0
table,25.695,15.677,0.443,0.707,0.707,0.000,-0.707,0.707,0.000,0.588,0.520,0.407,0
decor,26.630,11.862,0.252,0.000,1.000,-0.000,-1.000,0.000,0.000,0.221,0.207,0.225,0
decor,25.945,11.876,1.657,0.000,1.000,-0.000,-1.000,0.000,0.000,0.157,0.139,0.203,0
decor,25.352,12.505,1.701,0.924,0.383,-0.000,-0.383,0.924,0.000,0.168,0.128,0.235,0
storage,25.674,12.201,0.781,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.712,0.179,0.755,1
other,26.001,11.691,2.408,0.707,0.707,-0.000,-0.707,0.707,0.000,0.202,0.167,0.226,-1
picture,27.158,11.649,2.305,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.783,0.057,0.727,1
other,25.234,12.563,2.465,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.214,0.115,0.271,-1
decor,26.524,16.589,0.327,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.191,0.136,0.281,0
decor,25.600,12.148,1.662,-0.707,-0.707,0.000,0.707,-0.707,0.000,0.117,0.112,0.166,0
