label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,2.126,6.638,-2.874,0.000,1.000,0.000,-1.000,0.000,0.000,0.489,0.258,0.345,0
decor,-1.131,10.320,-2.228,1.000,0.000,0.000,0.000,1.000,0.000,0.635,0.477,1.022,0
table,1.276,10.769,0.698,1.000,0.000,0.000,0.000,1.000,0.000,0.251,0.241,0.445,0
other,0.855,5.930,-1.212,1.000,0.000,0.000,0.000,1.000,0.000,0.484,0.035,0.600,-1
decor,1.949,6.265,-2.304,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.427,0.374,0.574,0
table,0.544,7.723,-2.958,0.924,0.383,0.000,-0.383,0.924,0.000,0.450,0.270,0.251,0
decor,2.106,6.593,-2.267,0.000,1.000,-0.000,-1.000,0.000,0.000,0.237,0.210,0.291,0
other,2.028,6.169,0.721,-1.000,-0.000,-0.000,0.000,-1.000,0.000,0.397,0.276,0.468,-1
chair,2.160,9.142,-2.964,0.924,0.383,0.000,-0.383,0.924,0.000,0.315,0.203,0.256,2
chair,-1.475,7.352,-3.005,1.000,0.000,0.000,0.000,1.000,0.000,0.316,0.192,0.262,2
storage,0.303,7.196,0.716,1.000,0.000,0.000,0.000,1.000,0.000,0.538,0.284,0.528,1
chair,-1.398,7.852,-2.762,1.000,0.000,0.000,0.000,1.000,0.000,0.407,0.402,0.501,2
table,2.115,7.981,-2.933,0.000,1.000,0.000,-1.000,0.000,0.000,1.043,0.271,0.294,0
sofa,1.075,10.441,-2.251,-0.707,0.707,0.000,-0.707,-0.707,0.000,1.547,0.567,0.958,2
table,2.023,8.352,0.689,0.924,0.383,-0.000,-0.383,0.924,0.000,0.433,0.314,0.462,0
table,0.237,9.291,-2.883,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.450,0.261,0.354,0
picture,2.324,10.065,-1.201,0.000,1.000,-0.000,-1.000,0.000,0.000,0.424,0.074,0.513,1
picture,-1.767,10.404,-1.396,0.000,1.000,0.000,-1.000,0.000,0.000,0.277,0.022,0.205,1
picture,-1.157,6.541,-0.975,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.846,0.083,0.749,1
other,2.316,9.943,-2.839,0.000,1.000,0.000,-1.000,0.000,0.000,0.945,0.083,0.357,-1
