label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
tv,-4.434,-5.684,0.981,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.042,0.335,0.229,2
chair,-2.163,-6.689,0.370,0.000,1.000,0.000,-1.000,0.000,0.000,0.393,0.430,0.372,2
picture,-1.328,-4.837,1.436,0.000,1.000,-0.000,-1.000,0.000,0.000,0.193,0.023,0.244,1
picture,-1.343,-6.448,1.469,0.000,1.000,-0.000,-1.000,0.000,0.000,0.294,0.037,0.340,1
other,-3.949,-5.087,0.198,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.253,0.187,0.180,-1
picture,-2.093,-3.643,0.566,1.000,0.000,0.000,0.000,1.000,0.000,0.554,0.040,0.552,1
picture,-4.728,-6.228,1.186,0.000,1.000,0.000,-1.000,0.000,0.000,0.179,0.115,0.123,1
storage,-4.662,-4.009,1.357,0.000,1.000,-0.000,-1.000,0.000,0.000,0.302,0.179,0.721,1
picture,-1.337,-5.857,1.432,0.000,1.000,-0.000,-1.000,0.000,0.000,0.254,0.030,0.266,1
picture,-4.819,-4.717,1.599,0.000,1.000,-0.000,-1.000,0.000,0.000,0.284,0.018,0.348,1
table,-4.199,-5.423,0.470,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.467,1.283,0.456,0
picture,-4.690,-6.438,1.202,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.115,0.075,0.101,1
storage,-1.510,-5.351,0.574,-0.000,-1.000,-0.000,1.000,0.000,0.000,1.745,0.200,0.588,1
picture,-4.751,-6.546,1.214,0.000,1.000,0.000,-1.000,0.000,0.000,0.149,0.090,0.112,1
picture,-1.808,-7.083,1.486,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.266,0.023,0.250,1
table,-2.310,-5.360,0.271,1.000,0.000,0.000,0.000,1.000,0.000,0.473,0.472,0.268,0
picture,-4.608,-6.864,1.409,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.251,0.030,0.255,1
storage,-3.582,-6.721,0.361,0.000,1.000,-0.000,-1.000,0.000,0.000,0.335,0.240,0.360,1
storage,-4.699,-5.543,1.113,-0.000,-1.000,-0.000,1.000,0.000,0.000,1.321,0.150,0.212,1
picture,-1.328,-5.325,1.420,0.000,1.000,0.000,-1.000,0.000,0.000,0.245,0.020,0.193,1
