label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
sofa,-0.381,-4.751,-2.293,-0.383,0.924,-0.000,-0.924,-0.383,0.000,0.493,0.666,0.389,2
sofa,-3.777,-4.824,-2.261,0.383,0.924,-0.000,-0.924,0.383,0.000,0.558,0.640,0.310,2
decor,-2.007,-3.833,0.745,1.000,0.000,0.000,0.000,1.000,0.000,0.278,0.192,0.255,0
table,0.184,-5.700,0.578,0.924,0.383,0.000,-0.383,0.924,0.000,0.309,0.306,0.159,0
sofa,-3.948,-3.988,0.439,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.573,1.303,0.431,2
table,0.154,-2.265,0.560,0.000,1.000,0.000,-1.000,0.000,0.000,0.312,0.308,0.178,0
sofa,-2.573,-5.117,0.447,0.000,1.000,0.000,-1.000,0.000,0.000,0.640,0.502,0.425,2
other,-1.986,-3.967,0.155,0.000,1.000,0.000,-1.000,0.000,0.000,2.196,1.690,0.156,-1
sofa,-2.775,-4.956,-2.257,0.000,1.000,0.000,-1.000,0.000,0.000,0.492,0.575,0.327,2
sofa,-1.557,-4.971,-2.330,0.000,1.000,0.000,-1.000,0.000,0.000,0.495,0.661,0.350,2
sofa,-1.387,-5.247,0.452,0.000,1.000,0.000,-1.000,0.000,0.000,0.522,0.498,0.431,2
table,-2.035,-3.914,0.454,0.000,1.000,0.000,-1.000,0.000,0.000,0.818,0.800,0.420,0
sofa,-1.994,-2.369,0.451,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.596,1.286,0.431,2
