label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
other,-4.513,6.667,0.572,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.357,0.394,0.457,-1
storage,-4.893,4.039,-2.473,0.000,1.000,-0.000,-1.000,0.000,0.000,0.189,0.440,0.793,1
decor,-4.838,3.986,-1.112,1.000,0.000,0.000,0.000,1.000,0.000,0.463,0.130,0.644,0
table,-6.562,4.163,-2.847,1.000,0.000,0.000,0.000,1.000,0.000,1.417,0.376,0.414,0
picture,-2.676,6.104,-0.893,0.707,0.707,-0.000,-0.707,0.707,0.000,0.453,0.059,0.550,1
decor,-6.797,6.821,-2.420,0.000,1.000,-0.000,-1.000,0.000,0.000,0.234,0.125,0.726,0
sofa,-6.211,6.662,-2.836,-0.383,-0.924,-0.000,0.924,-0.383,0.000,0.541,0.393,0.415,2
sofa,-4.004,5.950,-2.731,0.707,0.707,-0.000,-0.707,0.707,0.000,0.439,0.574,0.448,2
decor,-5.455,4.121,-2.229,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.347,0.267,0.379,0
sofa,-8.178,6.487,-2.755,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.499,0.445,0.448,2
decor,-8.670,5.434,-2.041,0.707,0.707,-0.000,-0.707,0.707,0.000,0.720,0.545,1.179,0
other,-2.754,6.170,-2.243,0.707,0.707,-0.000,-0.707,0.707,0.000,0.894,0.187,0.988,-1
picture,-7.452,7.148,-1.380,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.278,0.049,0.344,1
sofa,-5.311,4.842,-2.815,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.465,0.397,0.404,2
table,-8.643,6.122,-2.755,0.000,1.000,-0.000,-1.000,0.000,0.000,0.183,0.176,0.291,0
table,-6.619,6.940,0.659,1.000,0.000,0.000,0.000,1.000,0.000,0.273,0.265,0.489,0
sofa,-8.223,4.643,-2.707,0.707,0.707,-0.000,-0.707,0.707,0.000,0.432,0.423,0.463,2
picture,-6.542,6.976,-1.540,1.000,0.000,0.000,0.000,1.000,0.000,0.298,0.231,0.484,1
