label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
decor,5.445,0.534,-0.846,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.196,0.167,0.267,0
picture,3.274,4.219,-0.635,1.000,0.000,0.000,0.000,1.000,0.000,0.499,0.043,0.409,1
chair,3.591,2.933,-1.844,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.114,0.262,0.440,2
chair,3.086,2.905,-1.837,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.119,0.261,0.433,2
chair,3.137,3.216,0.410,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.137,0.273,0.447,2
table,3.842,0.566,0.563,0.000,1.000,-0.000,-1.000,0.000,0.000,0.375,0.987,0.629,0
chair,4.252,2.300,-1.833,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.111,0.262,0.435,2
picture,5.780,3.749,0.323,0.000,1.000,-0.000,-1.000,0.000,0.000,0.241,0.131,0.305,1
chair,2.411,4.062,-1.845,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.278,0.314,0.429,2
chair,3.087,2.222,0.410,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.416,0.281,0.452,2
table,3.039,2.614,0.216,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.730,0.546,0.264,0
picture,5.887,3.147,0.438,0.000,1.000,-0.000,-1.000,0.000,0.000,0.231,0.085,0.410,1
other,3.463,4.166,-1.665,1.000,0.000,0.000,0.000,1.000,0.000,0.867,0.326,0.603,-1
picture,5.875,3.672,0.410,0.000,1.000,-0.000,-1.000,0.000,0.000,0.251,0.096,0.380,1
