label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
decor,-2.722,3.295,1.051,0.707,0.707,-0.000,-0.707,0.707,0.000,0.076,0.069,0.100,0
decor,0.776,2.874,2.036,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.203,0.039,0.214,0
storage,-5.961,-0.917,1.608,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.213,0.760,0.726,1
decor,-4.317,3.184,1.423,0.924,0.383,0.000,-0.383,0.924,0.000,0.236,0.200,0.148,0
table,-3.178,3.264,0.506,1.000,0.000,0.000,0.000,1.000,0.000,0.698,0.301,0.496,0
picture,-3.142,3.458,1.446,1.000,0.000,0.000,0.000,1.000,0.000,0.359,0.111,0.509,1
chair,-1.369,0.979,0.267,0.000,1.000,0.000,-1.000,0.000,0.000,0.485,0.372,0.224,2
decor,-3.484,3.254,0.986,0.924,0.383,0.000,-0.383,0.924,0.000,0.185,0.090,0.036,0
storage,-5.958,2.789,1.096,0.000,1.000,-0.000,-1.000,0.000,0.000,0.765,0.246,1.085,1
sofa,-4.670,2.641,0.397,0.707,-0.707,-0.000,0.707,0.707,-0.000,0.857,0.560,0.395,2
table,-2.740,0.963,0.251,1.000,0.000,0.000,0.000,1.000,0.000,0.544,0.463,0.219,0
sofa,-2.714,-0.410,0.399,0.000,1.000,0.000,-1.000,0.000,0.000,0.536,1.065,0.372,2
decor,0.420,3.440,1.674,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.136,0.057,0.110,0
chair,-0.996,3.417,0.557,0.000,1.000,-0.000,-1.000,0.000,0.000,0.289,0.280,0.511,2
table,-5.892,-0.906,0.578,0.000,1.000,0.000,-1.000,0.000,0.000,0.768,0.258,0.560,0
chair,-2.500,-0.844,3.716,0.000,1.000,0.000,-1.000,0.000,0.000,0.441,0.369,0.412,2
sofa,-0.508,0.482,0.534,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.436,0.419,0.520,2
decor,1.487,2.067,1.534,0.000,1.000,-0.000,-1.000,0.000,0.000,0.174,0.017,0.378,0
chair,-5.283,-1.194,0.403,0.707,0.707,0.000,-0.707,0.707,0.000,0.469,0.308,0.380,2
other,-5.104,-0.893,3.655,-0.707,0.707,0.000,-0.707,-0.707,0.000,1.168,0.514,0.518,-1
table,1.104,0.961,3.635,0.000,1.000,0.000,-1.000,0.000,0.000,0.663,0.431,0.389,0
other,0.655,2.771,0.798,-0.707,0.707,0.000,-0.707,-0.707,0.000,1.171,0.462,0.787,-1
chair,-0.499,3.388,0.543,0.000,1.000,0.000,-1.000,0.000,0.000,0.276,0.422,0.525,2
table,-1.148,-1.414,0.398,1.000,0.000,0.000,0.000,1.000,0.000,0.381,0.251,0.369,0
table,0.635,1.021,3.518,0.000,1.000,0.000,-1.000,0.000,0.000,0.438,0.228,0.244,0
table,-0.675,3.204,3.616,1.000,0.000,0.000,0.000,1.000,0.000,0.491,0.420,0.474,0
table,-3.545,3.284,3.559,1.000,0.000,0.000,0.000,1.000,0.000,0.467,0.450,0.419,0
sofa,-0.429,1.673,0.541,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.443,0.410,0.511,2
storage,1.238,2.663,3.689,0.000,1.000,0.000,-1.000,0.000,0.000,0.658,0.257,0.533,1
