label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
picture,4.208,25.966,1.586,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.405,0.102,0.422,1
chair,3.075,24.888,0.544,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.836,0.390,0.375,2
chair,5.883,13.010,0.575,0.000,1.000,0.000,-1.000,0.000,0.000,0.436,0.374,0.375,2
table,4.903,25.886,0.248,1.000,0.000,0.000,0.000,1.000,0.000,0.419,0.370,0.235,0
table,0.963,24.947,0.242,0.924,0.383,0.000,-0.383,0.924,0.000,0.404,0.324,0.239,0
chair,5.563,25.437,0.537,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.835,0.411,0.352,2
table,7.348,26.413,0.233,0.000,1.000,0.000,-1.000,0.000,0.000,0.374,0.374,0.219,0
tv,1.053,20.211,1.923,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.169,0.438,0.335,2
table,2.532,12.938,0.226,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.452,0.290,0.224,0
tv,1.472,21.593,2.018,0.707,0.707,-0.000,-0.707,0.707,0.000,0.137,0.415,0.454,2
table,3.645,25.579,0.232,0.924,0.383,0.000,-0.383,0.924,0.000,0.438,0.340,0.220,0
chair,1.677,21.498,0.650,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.289,0.262,0.528,2
table,2.178,19.890,1.234,-0.383,0.924,0.000,-0.924,-0.383,0.000,2.385,1.944,1.243,0
chair,2.026,12.924,0.578,0.000,1.000,0.000,-1.000,0.000,0.000,0.259,0.272,0.346,2
picture,-3.673,22.893,1.915,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.665,0.127,0.249,1
chair,2.010,17.388,0.667,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.343,0.206,0.262,2
chair,6.765,25.755,0.565,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.876,0.415,0.386,2
chair,2.479,21.704,0.593,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.212,0.491,0.569,2
table,5.353,12.883,0.232,1.000,0.000,0.000,0.000,1.000,0.000,0.468,0.314,0.250,0
chair,3.351,12.979,0.559,0.000,1.000,0.000,-1.000,0.000,0.000,0.218,0.287,0.328,2
chair,2.382,21.790,0.744,1.000,0.000,0.000,0.000,1.000,0.000,0.429,0.059,0.419,2
picture,-3.274,24.221,1.775,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.203,0.030,0.639,1
chair,1.388,17.662,0.712,0.383,0.924,-0.000,-0.924,0.383,0.000,0.253,0.465,0.210,2
chair,1.819,24.603,0.538,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.853,0.375,0.381,2
chair,4.317,25.200,0.557,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.870,0.429,0.392,2
chair,4.683,13.088,0.571,0.000,1.000,0.000,-1.000,0.000,0.000,0.483,0.358,0.348,2
table,6.544,12.889,0.243,1.000,0.000,0.000,0.000,1.000,0.000,0.340,0.232,0.229,0
table,6.079,26.087,0.243,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.393,0.359,0.225,0
picture,3.081,25.712,1.589,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.441,0.099,0.453,1
chair,7.469,13.181,0.394,0.000,1.000,0.000,-1.000,0.000,0.000,0.296,0.284,0.126,2
chair,3.065,21.506,0.660,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.230,0.230,0.501,2
table,2.339,25.283,0.232,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.346,0.313,0.218,0
picture,-3.664,22.846,1.432,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.612,0.123,0.265,1
chair,0.532,24.236,0.520,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.794,0.384,0.382,2
table,4.014,12.913,0.232,1.000,0.000,0.000,0.000,1.000,0.000,0.386,0.301,0.218,0
chair,2.305,17.371,0.747,0.000,1.000,-0.000,-1.000,0.000,0.000,0.245,0.287,0.203,2
picture,5.269,26.215,1.587,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.447,0.107,0.423,1
chair,8.135,26.434,0.624,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.489,0.381,0.356,2
picture,-2.590,24.405,1.619,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.442,0.098,0.452,1
