label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
decor,-6.732,25.608,0.593,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.424,0.397,0.537,0
table,-10.617,23.081,0.417,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.305,0.300,0.283,0
sofa,-10.554,23.886,0.488,0.924,-0.383,-0.000,0.383,0.924,-0.000,0.708,0.483,0.466,2
table,-9.136,21.452,0.270,0.000,1.000,0.000,-1.000,0.000,0.000,0.580,0.562,0.259,0
picture,-11.311,18.353,1.503,0.000,1.000,-0.000,-1.000,0.000,0.000,0.352,0.019,0.411,1
other,-10.188,20.410,-0.256,0.000,1.000,0.000,-1.000,0.000,0.000,0.687,0.171,0.060,-1
decor,-7.885,19.043,1.331,0.924,0.383,0.000,-0.383,0.924,0.000,0.287,0.283,0.201,0
table,-7.679,23.307,0.365,1.000,0.000,0.000,0.000,1.000,0.000,0.328,0.261,0.327,0
sofa,-8.530,21.148,0.493,0.000,1.000,0.000,-1.000,0.000,0.000,1.921,1.578,0.488,2
other,-7.458,20.448,-0.317,0.000,1.000,0.000,-1.000,0.000,0.000,0.653,0.172,0.049,-1
decor,-9.152,21.355,0.602,0.707,0.707,0.000,-0.707,0.707,0.000,0.382,0.356,0.272,0
table,-8.521,19.039,0.593,1.000,0.000,0.000,0.000,1.000,0.000,1.330,0.380,0.595,0
sofa,-7.603,24.116,0.476,-1.000,0.000,0.000,0.000,-1.000,0.000,0.564,0.635,0.444,2
