label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-2.981,16.913,0.518,-0.924,-0.383,0.000,0.383,-0.924,0.000,0.287,0.279,0.494,2
chair,-4.639,16.473,0.518,0.707,0.707,-0.000,-0.707,0.707,0.000,0.376,0.364,0.501,2
storage,-5.875,16.005,4.179,0.707,0.707,0.000,-0.707,0.707,0.000,0.649,0.373,0.543,1
chair,-3.925,16.009,0.527,0.000,1.000,0.000,-1.000,0.000,0.000,0.377,0.352,0.491,2
chair,-4.169,17.624,0.515,0.000,-1.000,-0.000,1.000,0.000,-0.000,0.380,0.333,0.503,2
chair,-3.304,16.274,0.520,-0.707,0.707,-0.000,-0.707,-0.707,0.000,0.366,0.315,0.492,2
other,-1.763,16.111,1.585,0.707,0.707,-0.000,-0.707,0.707,0.000,0.730,0.034,0.934,-1
chair,-3.379,17.440,0.540,-0.383,-0.924,0.000,0.924,-0.383,-0.000,0.322,0.350,0.470,2
chair,-4.648,17.175,0.524,0.924,-0.383,-0.000,0.383,0.924,0.000,0.349,0.327,0.500,2
other,-0.943,17.250,4.052,-0.707,0.707,-0.000,-0.707,-0.707,0.000,0.404,0.321,0.405,-1
table,-3.869,16.790,0.694,0.383,0.924,0.000,-0.924,0.383,0.000,0.936,0.910,0.132,0
