label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
chair,-0.632,-3.206,-0.017,-0.000,-1.000,-0.000,1.000,-0.000,0.000,0.588,0.518,0.529,2
chair,-2.725,-1.521,0.032,0.000,1.000,-0.000,-1.000,0.000,0.000,0.339,0.281,0.559,2
table,-2.919,-1.667,-0.089,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.722,0.623,0.455,0
other,1.059,-4.066,-0.058,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.196,0.097,0.059,-1
chair,-1.587,-3.373,-0.019,0.383,-0.924,-0.000,0.924,0.383,-0.000,0.544,0.437,0.527,2
table,1.772,-3.965,-0.306,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.378,0.333,0.225,0
other,-0.136,-1.255,-0.157,1.000,0.000,0.000,0.000,1.000,0.000,2.233,0.670,0.389,-1
bed,2.385,-3.820,-0.055,-0.383,-0.924,-0.000,0.924,-0.383,0.000,1.102,0.500,0.496,2
other,2.355,-4.174,-0.075,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.188,0.119,0.061,-1
decor,-0.796,-4.353,0.134,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.259,0.224,0.144,0
bed,1.181,-3.554,-0.047,-0.000,-1.000,-0.000,1.000,-0.000,0.000,1.112,0.527,0.482,2
table,-0.838,-4.218,-0.273,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.496,0.383,0.273,0
storage,-3.656,-4.575,0.109,0.000,1.000,0.000,-1.000,0.000,0.000,1.111,0.436,0.666,1
