label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
table,-17.810,-3.182,0.246,1.000,0.000,0.000,0.000,1.000,0.000,0.332,0.313,0.242,0
picture,-13.704,0.456,1.144,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.230,0.017,0.178,1
picture,-13.724,0.452,2.077,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.223,0.019,0.189,1
picture,-18.963,-1.713,1.479,0.000,1.000,0.000,-1.000,0.000,0.000,0.683,0.020,0.661,1
picture,-18.974,-0.539,1.542,0.000,1.000,0.000,-1.000,0.000,0.000,0.402,0.015,0.318,1
table,-16.396,-3.230,0.242,1.000,0.000,0.000,0.000,1.000,0.000,0.271,0.261,0.214,0
bed,-18.038,0.161,3.725,0.000,1.000,0.000,-1.000,0.000,0.000,1.124,0.965,0.668,2
table,-15.281,-3.148,0.274,0.000,1.000,0.000,-1.000,0.000,0.000,0.366,0.293,0.249,0
table,-15.290,-0.802,0.588,0.707,0.707,-0.000,-0.707,0.707,0.000,0.194,0.173,0.200,0
picture,-18.965,-2.483,1.860,0.000,1.000,-0.000,-1.000,0.000,0.000,0.158,0.008,0.191,1
picture,-13.704,0.454,1.623,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.230,0.018,0.183,1
table,-16.849,-0.617,3.511,1.000,0.000,0.000,0.000,1.000,0.000,0.422,0.273,0.454,0
picture,-18.956,-1.250,1.042,0.000,1.000,-0.000,-1.000,0.000,0.000,0.206,0.011,0.237,1
chair,-15.253,0.546,3.238,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.305,0.291,0.180,2
sofa,-17.751,-1.862,0.475,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.463,1.089,0.310,2
picture,-18.963,-2.582,1.231,0.000,1.000,-0.000,-1.000,0.000,0.000,0.227,0.012,0.264,1
picture,-18.958,-1.314,1.512,0.000,1.000,0.000,-1.000,0.000,0.000,0.230,0.020,0.179,1
decor,-18.371,-1.327,1.300,0.000,1.000,0.000,-1.000,0.000,0.000,0.226,0.223,0.165,0
picture,-18.963,-1.363,1.975,0.000,1.000,0.000,-1.000,0.000,0.000,0.242,0.017,0.184,1
sofa,-15.147,-1.984,0.512,-1.000,0.000,0.000,0.000,-1.000,0.000,0.438,0.852,0.286,2
decor,-18.727,-3.665,1.368,-0.383,0.924,0.000,-0.924,-0.383,0.000,0.530,0.488,1.359,0
