label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
storage,-2.972,-5.182,4.007,0.000,1.000,0.000,-1.000,0.000,0.000,1.280,0.114,0.395,1
other,-2.347,-4.287,3.970,-0.000,-1.000,-0.000,1.000,0.000,0.000,0.388,0.298,0.357,-1
storage,-2.319,-4.010,5.095,-0.000,-1.000,0.000,1.000,-0.000,0.000,0.114,0.756,0.683,1
picture,-3.057,-4.639,4.500,0.000,1.000,0.000,-1.000,0.000,0.000,0.257,0.029,0.173,1
picture,-0.636,-5.179,5.113,0.000,1.000,0.000,-1.000,0.000,0.000,0.307,0.045,0.265,1
other,-1.769,-5.199,5.696,1.000,0.000,0.000,0.000,1.000,0.000,0.204,0.179,0.105,-1
other,-0.904,-4.662,4.235,-1.000,0.000,0.000,-0.000,-1.000,0.000,0.213,0.044,0.183,-1
storage,-0.683,-5.220,5.173,-1.000,0.000,0.000,0.000,-1.000,0.000,0.093,0.391,0.517,1
other,-0.662,-5.334,5.461,0.000,1.000,0.000,-1.000,0.000,0.000,0.071,0.052,0.048,-1
other,-0.928,-5.200,4.120,0.000,1.000,0.000,-1.000,0.000,0.000,0.549,0.318,0.520,-1
