label,px,py,pz,a0x,a0y,a0z,a1x,a1y,a1z,r0,r1,r2,sym
decor,1.066,-8.816,0.786,1.000,0.000,0.000,0.000,1.000,0.000,0.656,0.234,0.279,0
picture,1.069,-8.999,1.560,1.000,0.000,0.000,0.000,1.000,0.000,0.685,0.054,0.531,1
table,2.622,-7.153,0.510,-0.383,-0.924,0.000,0.924,-0.383,0.000,0.295,0.293,0.077,0
picture,-1.489,-7.808,1.596,0.000,1.000,0.000,-1.000,0.000,0.000,1.029,0.048,0.995,1
decor,1.192,-7.065,0.842,-0.924,0.383,0.000,-0.383,-0.924,0.000,0.209,0.136,0.192,0
table,1.077,-7.125,0.182,0.383,0.924,0.000,-0.924,0.383,0.000,0.620,0.612,0.233,0
storage,1.086,-5.553,0.188,1.000,0.000,0.000,0.000,1.000,0.000,0.783,0.211,0.239,1
sofa,-0.302,-7.209,0.418,1.000,-0.000,-0.000,0.000,1.000,-0.000,0.612,1.203,0.458,2
sofa,2.490,-6.375,0.375,-1.000,0.000,0.000,0.000,-1.000,0.000,0.455,0.459,0.414,2
table,-0.316,-5.771,0.250,-0.707,0.707,0.000,-0.707,-0.707,0.000,0.552,0.316,0.296,0
sofa,2.553,-7.950,0.372,-1.000,0.000,0.000,0.000,-1.000,0.000,0.463,0.491,0.422,2
table,1.108,-8.810,0.372,1.000,0.000,0.000,0.000,1.000,0.000,0.710,0.239,0.401,0
